"chrom"	"m_start"	"m_stop"	"pos_id"	"f_type"	"met_dir"	"site_start"	"site_stop"	"locus_tag"	"id2"	"f_dir"	"locus_tag1"	"id21"	"f_start"	"f_stop"	"domain"	"MEP-1.x"	"MEP-2.x"	"LSP-1.x"	"LSP-2.x"	"MEP-1.y"	"MEP-2.y"	"LSP-1.y"	"LSP-2.y"	"MEP_wt_mean"	"LSP_wt_mean"	"methyl_status"	"dna"	"feature"
"ST4-74.fa"	2047250	2047251	"ST4-74.fa_2047250_+"	"CDS"	"+"	2047246	2047252	"SL1344_1936"	"SL1344_1936"	"-"	"SL1344_1936"	"SL1344_1936"	2046526	2047585	"Ter"	62.5	62.5	48.57	33.33	8	8	35	6	62.5	46.339756097561	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2049580	2049581	"ST4-74.fa_2049580_+"	"CDS"	"+"	2049576	2049582	"SL1344_1938"	"SL1344_1938"	"-"	"SL1344_1938"	"SL1344_1938"	2048955	2050884	"Ter"	87.5	85.71	80.43	71.43	8	7	46	7	86.6646666666666	79.241320754717	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2052694	2052695	"ST4-74.fa_2052694_+"	"CDS"	"+"	2052690	2052696	"SL1344_1941"	"SL1344_1941"	"-"	"SL1344_1941"	"SL1344_1941"	2051647	2053144	"Ter"	72.73	25	58.14	50	11	4	43	6	60.002	57.1432653061225	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2056731	2056732	"ST4-74.fa_2056731_-"	"CDS"	"-"	2056730	2056736	"SL1344_1948"	"SL1344_1948"	"-"	"SL1344_1948"	"SL1344_1948"	2056540	2057227	"Ter"	100	100	92.31	77.78	5	4	39	9	100	89.585625	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2057748	2057749	"ST4-74.fa_2057748_-"	"CDS"	"-"	2057747	2057753	"SL1344_1949"	"SL1344_1949"	"-"	"SL1344_1949"	"SL1344_1949"	2057168	2058410	"Ter"	83.33	100	88.64	100	6	2	44	8	87.4975	90.3876923076923	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2058156	2058157	"ST4-74.fa_2058156_+"	"CDS"	"+"	2058152	2058158	"SL1344_1949"	"SL1344_1949"	"-"	"SL1344_1949"	"SL1344_1949"	2057168	2058410	"Ter"	100	100	96.67	100	12	7	60	6	100	96.9727272727273	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2058298	2058299	"ST4-74.fa_2058298_-"	"CDS"	"-"	2058297	2058303	"SL1344_1949"	"SL1344_1949"	"-"	"SL1344_1949"	"SL1344_1949"	2057168	2058410	"Ter"	0	50	40	50	2	2	25	2	25	40.7407407407407	"LSP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	2063499	2063500	"ST4-74.fa_2063499_-"	"CDS"	"-"	2063498	2063504	"SL1344_1956"	"STM0907"	"-"	"SL1344_1956"	"STM0907"	2063000	2063615	"Ter"	100	80	96.23	100	1	10	53	3	81.8181818181818	96.4319642857143	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2064162	2064163	"ST4-74.fa_2064162_+"	"intergenic"	"+"	2064158	2064164	"SL1344_1957"	"STM0906"	"--"	"SL1344_1958"	"SL1344_1958"	2063962	2064487	"Ter"	62.5	83.33	57.89	100	8	6	57	7	71.4271428571429	62.49578125	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2067038	2067039	"ST4-74.fa_2067038_-"	"CDS"	"-"	2067037	2067043	"SL1344_1961"	"SL1344_1961"	"-"	"SL1344_1961"	"SL1344_1961"	2066508	2067414	"Ter"	100	80	80	100	2	5	40	4	85.7142857142857	81.8181818181818	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2067558	2067559	"ST4-74.fa_2067558_-"	"intergenic"	"-"	2067557	2067563	"SL1344_1961"	"SL1344_1961"	"--"	"SL1344_1962"	"SL1344_1962"	2067414	2067771	"Ter"	66.67	80	69.44	80	3	5	36	5	75.00125	70.7278048780488	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2068588	2068589	"ST4-74.fa_2068588_-"	"CDS"	"-"	2068587	2068593	"SL1344_1962"	"SL1344_1962"	"-"	"SL1344_1962"	"SL1344_1962"	2067771	2068665	"Ter"	100	33.33	54.17	33.33	1	3	24	3	49.9975	51.8544444444444	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2068941	2068942	"ST4-74.fa_2068941_-"	"CDS"	"-"	2068940	2068946	"SL1344_1963"	"SL1344_1963"	"-"	"SL1344_1963"	"SL1344_1963"	2068664	2069282	"Ter"	100	60	79.49	75	2	5	39	4	71.4285714285714	79.0723255813953	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2069869	2069870	"ST4-74.fa_2069869_-"	"CDS"	"-"	2069868	2069874	"SL1344_1964"	"SL1344_1964"	"-"	"SL1344_1964"	"SL1344_1964"	2069148	2069967	"Ter"	100	100	66.67	66.67	1	6	39	6	100	66.67	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2069899	2069900	"ST4-74.fa_2069899_+"	"CDS"	"+"	2069895	2069901	"SL1344_1964"	"SL1344_1964"	"-"	"SL1344_1964"	"SL1344_1964"	2069148	2069967	"Ter"	100	77.78	84	71.43	8	9	50	7	88.2364705882353	82.4563157894737	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2071729	2071730	"ST4-74.fa_2071729_-"	"CDS"	"-"	2071728	2071734	"SL1344_1966"	"SL1344_1966"	"-"	"SL1344_1966"	"SL1344_1966"	2071338	2072049	"Ter"	100	100	92.5	100	3	3	40	4	100	93.1818181818182	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2074066	2074067	"ST4-74.fa_2074066_+"	"CDS"	"+"	2074062	2074068	"SL1344_1968"	"SL1344_1968"	"+"	"SL1344_1968"	"SL1344_1968"	2073534	2074125	"Left"	80	72.73	86.05	25	5	11	43	4	75.001875	80.8542553191489	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2075444	2075445	"ST4-74.fa_2075444_-"	"CDS"	"-"	2075443	2075449	"SL1344_1970"	"SL1344_1970"	"+"	"SL1344_1970"	"SL1344_1970"	2075146	2075686	"Left"	100	72.73	84.44	80	3	11	45	5	78.5735714285714	83.996	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2078487	2078488	"ST4-74.fa_2078487_-"	"CDS"	"-"	2078486	2078492	"SL1344_1974"	"SL1344_1974"	"+"	"SL1344_1974"	"SL1344_1974"	2077946	2078516	"Left"	100	80	95.65	83.33	3	10	46	6	84.6153846153846	94.2284615384616	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2079008	2079009	"ST4-74.fa_2079008_-"	"CDS"	"-"	2079007	2079013	"SL1344_1976"	"SL1344_1976"	"+"	"SL1344_1976"	"SL1344_1976"	2078784	2079774	"Left"	100	88.89	85.37	60	4	9	41	5	92.3084615384615	82.6123913043478	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2081418	2081419	"ST4-74.fa_2081418_+"	"CDS"	"+"	2081414	2081420	"SL1344_1978"	"SL1344_1978"	"+"	"SL1344_1978"	"SL1344_1978"	2081234	2081525	"Left"	100	75	87.76	80	1	8	49	5	77.7777777777778	87.0414814814815	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	208147	208148	"ST4-74.fa_208147_-"	"CDS"	"-"	208146	208152	"SL1344_0177"	"stiB"	"-"	"SL1344_0177"	"stiB"	207647	208331	"NSR"	90	100	85.96	85.71	10	15	57	7	96	85.93265625	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	208380	208381	"ST4-74.fa_208380_+"	"CDS"	"+"	208376	208382	"SL1344_0178"	"stiA"	"-"	"SL1344_0178"	"stiA"	208378	208918	"NSR"	60	37.5	45	60	5	16	40	5	42.8571428571429	46.6666666666667	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	208380	208381	"ST4-74.fa_208380_+"	"intergenic"	"+"	208376	208382	"SL1344_0177"	"stiB"	"--"	"SL1344_0178"	"stiA"	208331	208378	"NSR"	60	37.5	45	60	5	16	40	5	42.8571428571429	46.6666666666667	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2084483	2084484	"ST4-74.fa_2084483_+"	"CDS"	"+"	2084479	2084485	"SL1344_1982"	"STM2007"	"+"	"SL1344_1982"	"STM2007"	2084161	2086330	"Left"	NA	88.89	94.12	60	NA	9	51	5	88.89	91.0735714285714	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2088738	2088739	"ST4-74.fa_2088738_-"	"CDS"	"-"	2088737	2088743	"SL1344_1985"	"SL1344_1985"	"-"	"SL1344_1985"	"SL1344_1985"	2088650	2088905	"Left"	100	100	96.15	90.91	2	7	26	11	100	94.5921621621622	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2090711	2090712	"ST4-74.fa_2090711_+"	"CDS"	"+"	2090707	2090713	"SL1344_1987"	"STM2011"	"-"	"SL1344_1987"	"STM2011"	2090671	2090998	"Left"	100	100	91.23	62.5	2	6	57	8	100	87.694	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2090887	2090888	"ST4-74.fa_2090887_+"	"CDS"	"+"	2090883	2090889	"SL1344_1987"	"STM2011"	"-"	"SL1344_1987"	"STM2011"	2090671	2090998	"Left"	100	62.5	97.62	66.67	1	8	42	9	66.6666666666667	92.1582352941176	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2095234	2095235	"ST4-74.fa_2095234_+"	"CDS"	"+"	2095230	2095236	"SL1344_1992"	"cobT"	"-"	"SL1344_1992"	"cobT"	2095017	2096088	"Left"	0	83.33	72	83.33	1	6	50	6	71.4257142857143	73.2139285714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2100281	2100282	"ST4-74.fa_2100281_+"	"CDS"	"+"	2100277	2100283	"SL1344_1997"	"cbiQ"	"-"	"SL1344_1997"	"cbiQ"	2099737	2100415	"Left"	100	100	78.43	66.67	1	6	51	9	100	76.666	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2102375	2102376	"ST4-74.fa_2102375_+"	"CDS"	"+"	2102371	2102377	"SL1344_2001"	"cbiK"	"-"	"SL1344_2001"	"cbiK"	2102128	2102923	"Left"	NA	85.71	87.04	80	NA	7	54	10	85.71	85.94	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2106120	2106121	"ST4-74.fa_2106120_+"	"CDS"	"+"	2106116	2106122	"SL1344_2005"	"cbiF"	"-"	"SL1344_2005"	"cbiF"	2105474	2106248	"Left"	100	100	97.87	77.78	2	6	47	9	100	94.64125	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2106183	2106184	"ST4-74.fa_2106183_+"	"CDS"	"+"	2106179	2106185	"SL1344_2005"	"cbiF"	"-"	"SL1344_2005"	"cbiF"	2105474	2106248	"Left"	100	87.5	93.48	100	2	8	46	7	90	94.3411320754717	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	210994	210995	"ST4-74.fa_210994_-"	"CDS"	"-"	210993	210999	"SL1344_0180"	"yadE"	"+"	"SL1344_0180"	"yadE"	209790	211020	"NSR"	80	69.23	86.27	100	5	13	51	7	72.2216666666667	87.9270689655172	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	210994	210995	"ST4-74.fa_210994_-"	"intergenic"	"-"	210993	210999	"STnc4190"	"no"	"--"	"SL1344_0181"	"panD"	209971	211026	"NSR"	80	69.23	86.27	100	5	13	51	7	72.2216666666667	87.9270689655172	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	210999	211000	"ST4-74.fa_210999_+"	"CDS"	"+"	210995	211001	"SL1344_0180"	"yadE"	"+"	"SL1344_0180"	"yadE"	209790	211020	"NSR"	50	66.67	86.21	87.5	2	6	29	8	62.5025	86.4889189189189	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	210999	211000	"ST4-74.fa_210999_+"	"intergenic"	"+"	210995	211001	"STnc4190"	"no"	"--"	"SL1344_0181"	"panD"	209971	211026	"NSR"	50	66.67	86.21	87.5	2	6	29	8	62.5025	86.4889189189189	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2111521	2111522	"ST4-74.fa_2111521_-"	"intergenic"	"-"	2111520	2111526	"SL1344_2011"	"cbiA"	"--"	"SL1344_2012"	"pocR"	2111516	2112113	"Left"	100	75	81.82	80	2	8	44	10	80	81.482962962963	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2111684	2111685	"ST4-74.fa_2111684_+"	"intergenic"	"+"	2111680	2111686	"SL1344_2011"	"cbiA"	"--"	"SL1344_2012"	"pocR"	2111516	2112113	"Left"	100	69.23	89.58	80	1	13	48	5	71.4278571428571	88.6762264150943	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2113163	2113164	"ST4-74.fa_2113163_+"	"intergenic"	"+"	2113159	2113165	"SL1344_2012"	"pocR"	"--"	"SL1344_2013"	"pduF"	2112878	2113241	"Left"	100	77.78	83.33	100	1	9	48	6	80.002	85.1822222222222	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	211535	211536	"ST4-74.fa_211535_+"	"CDS"	"+"	211531	211537	"SL1344_0182"	"panC"	"-"	"SL1344_0182"	"panC"	211501	212356	"NSR"	100	95.45	81.13	90.91	9	22	53	11	96.7709677419355	82.8109375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2115853	2115854	"ST4-74.fa_2115853_-"	"CDS"	"-"	2115852	2115858	"SL1344_2016"	"dhaB"	"+"	"SL1344_2016"	"dhaB"	2115672	2117337	"Left"	100	100	84.91	100	3	10	53	7	100	86.6705	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2116633	2116634	"ST4-74.fa_2116633_-"	"CDS"	"-"	2116632	2116638	"SL1344_2016"	"dhaB"	"+"	"SL1344_2016"	"dhaB"	2115672	2117337	"Left"	100	100	83.33	80	3	7	42	5	100	82.9757446808511	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	211883	211884	"ST4-74.fa_211883_+"	"CDS"	"+"	211879	211885	"SL1344_0182"	"panC"	"-"	"SL1344_0182"	"panC"	211501	212356	"NSR"	100	87.5	93.02	70	9	16	43	10	92	88.6766037735849	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	211937	211938	"ST4-74.fa_211937_+"	"CDS"	"+"	211933	211939	"SL1344_0182"	"panC"	"-"	"SL1344_0182"	"panC"	211501	212356	"NSR"	100	94.44	100	100	9	18	51	7	96.2933333333333	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2121958	2121959	"ST4-74.fa_2121958_-"	"CDS"	"-"	2121957	2121963	"SL1344_2023"	"pduL"	"+"	"SL1344_2023"	"pduL"	2121519	2122152	"Left"	85.71	100	97.96	84.62	7	7	49	13	92.855	95.1629032258065	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2124764	2124765	"ST4-74.fa_2124764_-"	"CDS"	"-"	2124763	2124769	"SL1344_2027"	"pduP"	"+"	"SL1344_2027"	"pduP"	2123935	2125330	"Left"	100	100	98.11	92.86	8	9	53	14	100	97.0129850746269	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2127282	2127283	"ST4-74.fa_2127282_-"	"CDS"	"-"	2127281	2127287	"SL1344_2029"	"pduS"	"+"	"SL1344_2029"	"pduS"	2126450	2127806	"Left"	88.89	80	87.27	85.71	9	10	55	7	84.211052631579	87.0938709677419	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2127543	2127544	"ST4-74.fa_2127543_-"	"CDS"	"-"	2127542	2127548	"SL1344_2029"	"pduS"	"+"	"SL1344_2029"	"pduS"	2126450	2127806	"Left"	100	90.91	90.91	100	9	11	55	9	95.0005	92.18828125	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	21276	21277	"ST4-74.fa_21276_-"	"CDS"	"-"	21275	21281	"SL1344_0019"	"STM0019"	"+"	"SL1344_0019"	"STM0019"	20057	23054	"NSR"	100	100	98.08	90.91	3	14	52	11	100	96.8280952380952	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2133830	2133831	"ST4-74.fa_2133830_+"	"CDS"	"+"	2133826	2133832	"SL1344_2038"	"dacD"	"-"	"SL1344_2038"	"dacD"	2133739	2134912	"Left"	66.67	84.62	90.32	100	6	13	62	4	78.9515789473684	90.9066666666667	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	213466	213467	"ST4-74.fa_213466_+"	"CDS"	"+"	213462	213468	"SL1344_0184"	"folK"	"-"	"SL1344_0184"	"folK"	213393	213873	"NSR"	33.33	30.77	28	0	6	13	25	6	31.5784210526316	22.5806451612903	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	213471	213472	"ST4-74.fa_213471_+"	"CDS"	"+"	213467	213473	"SL1344_0184"	"folK"	"-"	"SL1344_0184"	"folK"	213393	213873	"NSR"	60	28.57	50	57.14	5	14	32	7	36.8410526315789	51.2815384615385	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2135459	2135460	"ST4-74.fa_2135459_+"	"CDS"	"+"	2135455	2135461	"SL1344_2039"	"phsC"	"-"	"SL1344_2039"	"phsC"	2135035	2135800	"Left"	100	72.73	90.74	66.67	5	11	54	3	81.251875	89.4731578947368	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	213721	213722	"ST4-74.fa_213721_-"	"CDS"	"-"	213720	213726	"SL1344_0184"	"folK"	"-"	"SL1344_0184"	"folK"	213393	213873	"NSR"	83.33	84.62	92.31	90.91	6	13	39	11	84.2126315789474	92.002	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2143629	2143630	"ST4-74.fa_2143629_+"	"CDS"	"+"	2143625	2143631	"SL1344_2045"	"yeeF"	"-"	"SL1344_2045"	"yeeF"	2143541	2144906	"Left"	100	54.55	92.73	85.71	1	11	55	7	58.3375	91.9374193548387	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2144031	2144032	"ST4-74.fa_2144031_+"	"CDS"	"+"	2144027	2144033	"SL1344_2045"	"yeeF"	"-"	"SL1344_2045"	"yeeF"	2143541	2144906	"Left"	100	71.43	69.77	100	2	7	43	5	77.7788888888889	72.9189583333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2144160	2144161	"ST4-74.fa_2144160_+"	"CDS"	"+"	2144156	2144162	"SL1344_2045"	"yeeF"	"-"	"SL1344_2045"	"yeeF"	2143541	2144906	"Left"	66.67	100	83.61	85.71	3	7	61	7	90.001	83.8261764705882	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	214686	214687	"ST4-74.fa_214686_+"	"CDS"	"+"	214682	214688	"SL1344_0185"	"pcnB"	"-"	"SL1344_0185"	"pcnB"	213869	215288	"NSR"	100	92.86	81.82	80	11	14	44	10	96.0016	81.482962962963	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2147954	2147955	"ST4-74.fa_2147954_-"	"CDS"	"-"	2147953	2147959	"SL1344_2048"	"hisG"	"+"	"SL1344_2048"	"hisG"	2147329	2148229	"Left"	100	100	93.75	83.33	9	10	48	12	100	91.666	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	214995	214996	"ST4-74.fa_214995_-"	"CDS"	"-"	214994	215000	"SL1344_0185"	"pcnB"	"-"	"SL1344_0185"	"pcnB"	213869	215288	"NSR"	83.33	84.62	91.49	100	6	13	47	10	84.2126315789474	92.9829824561403	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2150590	2150591	"ST4-74.fa_2150590_+"	"CDS"	"+"	2150586	2150592	"SL1344_2050"	"hisC"	"+"	"SL1344_2050"	"hisC"	2149632	2150712	"Left"	100	100	92.98	83.33	7	10	57	6	100	92.0609523809524	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2150611	2150612	"ST4-74.fa_2150611_+"	"CDS"	"+"	2150607	2150613	"SL1344_2050"	"hisC"	"+"	"SL1344_2050"	"hisC"	2149632	2150712	"Left"	100	100	92.59	88.89	7	13	54	9	100	92.0614285714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2150979	2150980	"ST4-74.fa_2150979_-"	"CDS"	"-"	2150978	2150984	"SL1344_2051"	"hisB"	"+"	"SL1344_2051"	"hisB"	2150708	2151776	"Left"	50	63.64	80	33.33	6	11	35	3	58.8258823529412	76.3155263157895	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2151959	2151960	"ST4-74.fa_2151959_-"	"CDS"	"-"	2151958	2151964	"SL1344_2052"	"hisH"	"+"	"SL1344_2052"	"hisH"	2151772	2152366	"Left"	100	92.86	86.96	100	8	14	46	11	95.4563636363636	89.4764912280702	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2153694	2153695	"ST4-74.fa_2153694_-"	"CDS"	"-"	2153693	2153699	"SL1344_2054"	"hisF"	"+"	"SL1344_2054"	"hisF"	2153084	2153861	"Left"	80	87.5	87.5	66.67	5	8	48	12	84.6153846153846	83.334	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2153849	2153850	"ST4-74.fa_2153849_+"	"CDS"	"+"	2153845	2153851	"SL1344_2054"	"hisF"	"+"	"SL1344_2054"	"hisF"	2153084	2153861	"Left"	25	50	61.76	50	4	4	34	10	37.5	59.0872727272727	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2154413	2154414	"ST4-74.fa_2154413_+"	"CDS"	"+"	2154409	2154415	"SL1344_2055"	"hisI"	"+"	"SL1344_2055"	"hisI"	2153854	2154466	"Left"	100	87.5	95.92	76.92	6	8	49	13	92.8571428571429	91.9361290322581	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2156523	2156524	"ST4-74.fa_2156523_-"	"CDS"	"-"	2156522	2156528	"SL1344_2057"	"udg"	"-"	"SL1344_2057"	"udg"	2155672	2156839	"Left"	100	76.92	85.71	90	6	13	35	10	84.2084210526316	86.6633333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2157790	2157791	"ST4-74.fa_2157790_+"	"CDS"	"+"	2157786	2157792	"SL1344_2058"	"gnd"	"-"	"SL1344_2058"	"gnd"	2157075	2158482	"Left"	60	71.43	77.55	87.5	5	7	49	8	66.6675	78.9464912280702	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2162689	2162690	"ST4-74.fa_2162689_+"	"CDS"	"+"	2162685	2162691	"SL1344_2061"	"cpsB2"	"-"	"SL1344_2061"	"cpsB2"	2161567	2163007	"Left"	80	25	77.08	85.71	5	4	48	7	55.5555555555556	78.1783636363636	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	216565	216566	"ST4-74.fa_216565_+"	"CDS"	"+"	216561	216567	"SL1344_0187"	"dksA"	"-"	"SL1344_0187"	"dksA"	216393	216849	"NSR"	91.67	100	85.37	90	12	9	41	10	95.24	86.2778431372549	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2174105	2174106	"ST4-74.fa_2174105_+"	"CDS"	"+"	2174101	2174107	"SL1344_2072"	"rfbA"	"-"	"SL1344_2072"	"rfbA"	2173384	2174263	"Left"	100	90.91	91.84	88.89	2	11	49	9	92.3084615384615	91.3822413793103	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2174665	2174666	"ST4-74.fa_2174665_-"	"CDS"	"-"	2174664	2174670	"SL1344_2073"	"rfbD"	"-"	"SL1344_2073"	"rfbD"	2174310	2175210	"Left"	100	81.82	89.29	100	6	11	56	8	88.2364705882353	90.62875	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2174665	2174666	"ST4-74.fa_2174665_-"	"intergenic"	"-"	2174664	2174670	"STnc1320"	"no"	"+-"	"SL1344_2074"	"rfbB"	2174470	2175209	"Left"	100	81.82	89.29	100	6	11	56	8	88.2364705882353	90.62875	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	2175609	2175610	"ST4-74.fa_2175609_-"	"CDS"	"-"	2175608	2175614	"SL1344_2074"	"rfbB"	"-"	"SL1344_2074"	"rfbB"	2175209	2176295	"Left"	60	90	80.85	50	5	10	47	4	80	78.4303921568627	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2176253	2176254	"ST4-74.fa_2176253_-"	"CDS"	"-"	2176252	2176258	"SL1344_2074"	"rfbB"	"-"	"SL1344_2074"	"rfbB"	2175209	2176295	"Left"	80	100	98.08	57.14	5	7	52	7	91.6666666666667	93.2227118644068	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2176963	2176964	"ST4-74.fa_2176963_-"	"CDS"	"-"	2176962	2176968	"SL1344_2075"	"galF"	"-"	"SL1344_2075"	"galF"	2176671	2177694	"Left"	80	71.43	87.76	100	5	7	49	6	75.0008333333333	89.0952727272727	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2181115	2181116	"ST4-74.fa_2181115_+"	"CDS"	"+"	2181111	2181117	"SL1344_2078"	"wcaK"	"-"	"SL1344_2078"	"wcaK"	2180373	2181654	"Left"	100	100	88.46	100	7	7	52	6	100	89.6537931034483	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2183129	2183130	"ST4-74.fa_2183129_-"	"CDS"	"-"	2183128	2183134	"SL1344_2079"	"wzx"	"-"	"SL1344_2079"	"wzx"	2181675	2183154	"Left"	83.33	100	95.35	100	6	8	43	4	92.8557142857143	95.7457446808511	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2184406	2184407	"ST4-74.fa_2184406_+"	"CDS"	"+"	2184402	2184408	"SL1344_2080"	"wcaJ"	"-"	"SL1344_2080"	"wcaJ"	2183286	2184681	"Left"	100	100	76.09	71.43	7	11	46	7	100	75.4745283018868	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2193963	2193964	"ST4-74.fa_2193963_+"	"CDS"	"+"	2193959	2193965	"SL1344_2089"	"wcaD"	"-"	"SL1344_2089"	"wcaD"	2192792	2194007	"Left"	100	60	71.43	40	1	5	42	5	66.6666666666667	68.0863829787234	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2194237	2194238	"ST4-74.fa_2194237_+"	"CDS"	"+"	2194233	2194239	"SL1344_2090"	"wcaC"	"-"	"SL1344_2090"	"wcaC"	2193981	2195199	"Left"	66.67	85.71	93.62	85.71	3	7	47	7	79.998	92.5946296296296	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2196509	2196510	"ST4-74.fa_2196509_+"	"CDS"	"+"	2196505	2196511	"SL1344_2092"	"wcaA"	"-"	"SL1344_2092"	"wcaA"	2195686	2196529	"Left"	NA	100	84.62	100	NA	4	39	8	100	87.2378723404255	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2196895	2196896	"ST4-74.fa_2196895_+"	"CDS"	"+"	2196891	2196897	"SL1344_2093"	"wzc"	"-"	"SL1344_2093"	"wzc"	2196615	2198775	"Left"	NA	83.33	81.82	71.43	NA	6	33	7	83.33	80.00175	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	2197099	2197100	"ST4-74.fa_2197099_+"	"CDS"	"+"	2197095	2197101	"SL1344_2093"	"wzc"	"-"	"SL1344_2093"	"wzc"	2196615	2198775	"Left"	NA	100	79.25	75	NA	8	53	4	100	78.9517543859649	"Constitutive"	"chromosome"	"intragenic"
