"affected_lt","chrom","m_start","m_stop","pos_id","f_type","met_dir","site_start","site_stop","locus_tag","id2","f_dir","locus_tag1","id21","f_start","f_stop","domain","MEP.1.x","MEP.2.x","LSP.1.x","LSP.2.x","MEP.1.y","MEP.2.y","LSP.1.y","LSP.2.y","MEP_wt_mean","LSP_wt_mean","methyl_status","dna","feature","log2FCMethyl","rel_genomic_pos","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DEG"
"SL1344_1169","ST4-74.fa",1276183,1276184,"ST4-74.fa_1276183_-","CDS","-",1276182,1276188,"SL1344_1169","phoP","-","SL1344_1169","phoP",1275541,1276216,"Ter",37.5,41.67,32.84,18.18,8,12,67,11,40.002,30.7725641025641,"MEP-specific","chromosome","intragenic",-0.378788083360141,29,910.278133719452,-0.744831656187575,0.224655091996914,-3.31544524349267,0.000914972642718929,0.00157214049368816,"non-DEG"
"SL1344_1173","ST4-74.fa",1279860,1279861,"ST4-74.fa_1279860_+","CDS","+",1279856,1279862,"SL1344_1173","ymfB","-","SL1344_1173","ymfB",1279601,1280063,"Ter",66.67,60,42.11,33.33,6,10,57,12,62.50125,40.5830434782609,"Constitutive","chromosome","intragenic",-0.623238789120775,202,42.1110532850182,-0.839433321075901,0.430524175856349,-1.94979368906798,0.0512007140688432,0.069883557373942,"non-DEG"
"SL1344_1173","ST4-74.fa",1279857,1279858,"ST4-74.fa_1279857_-","CDS","-",1279856,1279862,"SL1344_1173","ymfB","-","SL1344_1173","ymfB",1279601,1280063,"Ter",66.67,50,41.18,30,12,10,68,10,59.0927272727273,39.7466666666667,"Constitutive","chromosome","intragenic",-0.572390829941355,202,42.1110532850182,-0.839433321075901,0.430524175856349,-1.94979368906798,0.0512007140688432,0.069883557373942,"non-DEG"
"SL1344_1177","ST4-74.fa",1283423,1283424,"ST4-74.fa_1283423_+","CDS","+",1283419,1283425,"SL1344_1177","STM1239","+","SL1344_1177","STM1239",1282935,1284060,"Ter",0,0,6.25,0,5,12,64,15,0,5.06329113924051,"UM","chromosome","intragenic",0,485,950.389197059864,3.69761032335468,0.284208121270414,13.0102204920335,1.07032812953558e-38,1.2019689329673e-37,"DEG"
"SL1344_1177","ST4-74.fa",1283420,1283421,"ST4-74.fa_1283420_-","CDS","-",1283419,1283425,"SL1344_1177","STM1239","+","SL1344_1177","STM1239",1282935,1284060,"Ter",0,0,11.67,0,8,13,60,10,0,10.0028571428571,"UM","chromosome","intragenic",0,485,950.389197059864,3.69761032335468,0.284208121270414,13.0102204920335,1.07032812953558e-38,1.2019689329673e-37,"DEG"
"SL1344_1189","ST4-74.fa",1294571,1294572,"ST4-74.fa_1294571_+","CDS","+",1294567,1294573,"SL1344_1189","STM1253","-","SL1344_1189","STM1253",1294300,1294831,"Ter",20,69.23,58.18,33.33,5,13,55,6,55.555,55.735737704918,"Constitutive","chromosome","intragenic",0.00442625338294486,259,88.6970502831866,0.118242848497286,0.321394854685754,0.367905231752693,0.71294389905497,0.753217294444677,"non-DEG"
"SL1344_1189","ST4-74.fa",1294376,1294377,"ST4-74.fa_1294376_-","CDS","-",1294375,1294381,"SL1344_1189","STM1253","-","SL1344_1189","STM1253",1294300,1294831,"Ter",100,100,75.36,58.33,4,12,69,12,100,72.837037037037,"Constitutive","chromosome","intragenic",-0.457400121559435,451,88.6970502831866,0.118242848497286,0.321394854685754,0.367905231752693,0.71294389905497,0.753217294444677,"non-DEG"
"SL1344_1189","ST4-74.fa",1294568,1294569,"ST4-74.fa_1294568_-","CDS","-",1294567,1294573,"SL1344_1189","STM1253","-","SL1344_1189","STM1253",1294300,1294831,"Ter",100,81.82,58.33,54.55,4,11,72,11,86.668,57.8290361445783,"Constitutive","chromosome","intragenic",-0.583871808753648,259,88.6970502831866,0.118242848497286,0.321394854685754,0.367905231752693,0.71294389905497,0.753217294444677,"non-DEG"
"SL1344_1189","ST4-74.fa",1294379,1294380,"ST4-74.fa_1294379_+","CDS","+",1294375,1294381,"SL1344_1189","STM1253","-","SL1344_1189","STM1253",1294300,1294831,"Ter",50,85.71,74.14,57.14,4,14,58,7,77.7744444444444,72.3092307692308,"Constitutive","chromosome","intragenic",-0.105301840929025,451,88.6970502831866,0.118242848497286,0.321394854685754,0.367905231752693,0.71294389905497,0.753217294444677,"non-DEG"
"SL1344_1218","ST4-74.fa",1316095,1316096,"ST4-74.fa_1316095_-","CDS","-",1316094,1316100,"SL1344_1218","yeaJ","-","SL1344_1218","yeaJ",1315137,1316631,"Ter",0,9.09,17.28,8.33,2,11,81,12,7.69153846153846,16.1251612903226,"UM","chromosome","intragenic",0,532,413.741304969395,2.68630992272952,0.33969026605424,7.90811569001682,2.61313919920766e-15,1.0105075565883e-14,"DEG"
"SL1344_1218","ST4-74.fa",1316098,1316099,"ST4-74.fa_1316098_+","CDS","+",1316094,1316100,"SL1344_1218","yeaJ","-","SL1344_1218","yeaJ",1315137,1316631,"Ter",14.29,20,15.25,0,7,5,59,5,16.6691666666667,14.05859375,"UM","chromosome","intragenic",0,532,413.741304969395,2.68630992272952,0.33969026605424,7.90811569001682,2.61313919920766e-15,1.0105075565883e-14,"DEG"
"SL1344_1229","ST4-74.fa",1328847,1328848,"ST4-74.fa_1328847_-","CDS","-",1328846,1328852,"SL1344_1229","ansA","-","SL1344_1229","ansA",1328650,1329667,"Ter",0,33.33,27.87,25,2,9,61,8,27.27,27.5372463768116,"UM","chromosome","intragenic",0,816,174.099041682946,-0.0460231984429507,0.25564934007305,-0.180024710526536,0.857133168922084,0.880048361805511,"non-DEG"
"SL1344_1229","ST4-74.fa",1328850,1328851,"ST4-74.fa_1328850_+","CDS","+",1328846,1328852,"SL1344_1229","ansA","-","SL1344_1229","ansA",1328650,1329667,"Ter",0,33.33,35.42,9.09,3,3,48,11,16.665,30.5110169491525,"UM","chromosome","intragenic",0,816,174.099041682946,-0.0460231984429507,0.25564934007305,-0.180024710526536,0.857133168922084,0.880048361805511,"non-DEG"
"SL1344_1238","ST4-74.fa",1339753,1339754,"ST4-74.fa_1339753_-","CDS","-",1339752,1339758,"SL1344_1238","argDa","+","SL1344_1238","argDa",1339046,1340273,"Ter",NA,100,71.43,30,NA,9,56,10,100,65.1527272727273,"Constitutive","chromosome","intragenic",-0.618246786359159,707,597.881239667971,6.63298012830112,0.397848643026007,16.6721195222665,2.09048489899676e-62,5.08078721103995e-61,"DEG"
"SL1344_1238","ST4-74.fa",1339761,1339762,"ST4-74.fa_1339761_-","CDS","-",1339760,1339766,"SL1344_1238","argDa","+","SL1344_1238","argDa",1339046,1340273,"Ter",100,90,44,33.33,2,10,50,12,91.6666666666667,41.9348387096774,"Constitutive","chromosome","intragenic",-1.12840528197053,715,597.881239667971,6.63298012830112,0.397848643026007,16.6721195222665,2.09048489899676e-62,5.08078721103995e-61,"DEG"
"SL1344_1238","ST4-74.fa",1339764,1339765,"ST4-74.fa_1339764_+","CDS","+",1339760,1339766,"SL1344_1238","argDa","+","SL1344_1238","argDa",1339046,1340273,"Ter",NA,60,53.23,66.67,NA,5,62,3,60,53.8503076923077,"Constitutive","chromosome","intragenic",-0.156248341730651,715,597.881239667971,6.63298012830112,0.397848643026007,16.6721195222665,2.09048489899676e-62,5.08078721103995e-61,"DEG"
"SL1344_1238","ST4-74.fa",1339756,1339757,"ST4-74.fa_1339756_+","CDS","+",1339752,1339758,"SL1344_1238","argDa","+","SL1344_1238","argDa",1339046,1340273,"Ter",NA,60,62.79,100,NA,5,43,1,60,63.6356818181818,"Constitutive","chromosome","intragenic",0.0846330109185612,707,597.881239667971,6.63298012830112,0.397848643026007,16.6721195222665,2.09048489899676e-62,5.08078721103995e-61,"DEG"
"SL1344_1240","ST4-74.fa",1342169,1342170,"ST4-74.fa_1342169_-","CDS","-",1342168,1342174,"SL1344_1240","astD","+","SL1344_1240","astD",1341294,1342773,"Ter",20,22.22,14.04,0,5,9,57,16,21.4271428571429,10.9627397260274,"UM","chromosome","intragenic",0,875,635.159624252962,6.59414236520787,0.343358916996771,19.2048088422584,3.37363585813874e-82,1.45066341899966e-80,"DEG"
"SL1344_1240","ST4-74.fa",1342172,1342173,"ST4-74.fa_1342172_+","CDS","+",1342168,1342174,"SL1344_1240","astD","+","SL1344_1240","astD",1341294,1342773,"Ter",0,50,19.35,20,3,4,62,10,28.5714285714286,19.4402777777778,"UM","chromosome","intragenic",0,875,635.159624252962,6.59414236520787,0.343358916996771,19.2048088422584,3.37363585813874e-82,1.45066341899966e-80,"DEG"
"SL1344_1243","ST4-74.fa",1345671,1345672,"ST4-74.fa_1345671_+","CDS","+",1345667,1345673,"SL1344_1243","STM1308","+","SL1344_1243","STM1308",1345409,1345895,"Ter",75,75,70.49,80,4,8,61,10,75,71.8294366197183,"Constitutive","chromosome","intragenic",-0.0625077420577543,259,216.496998880938,3.17017639178678,0.341532066229069,9.28222180361977,1.65980701251594e-20,8.30894435817679e-20,"DEG"
"SL1344_1243","ST4-74.fa",1345668,1345669,"ST4-74.fa_1345668_-","CDS","-",1345667,1345673,"SL1344_1243","STM1308","+","SL1344_1243","STM1308",1345409,1345895,"Ter",100,66.67,83.08,78.95,3,12,65,19,73.336,82.1458333333333,"Constitutive","chromosome","intragenic",0.163469110322083,259,216.496998880938,3.17017639178678,0.341532066229069,9.28222180361977,1.65980701251594e-20,8.30894435817679e-20,"DEG"
"SL1344_1250","ST4-74.fa",1351370,1351371,"ST4-74.fa_1351370_-","CDS","-",1351369,1351375,"SL1344_1250","celD","+","SL1344_1250","celD",1350907,1351672,"Ter",0,27.27,24.24,0,5,11,66,19,18.748125,18.8216470588235,"UM","chromosome","intragenic",0,463,126.305972808721,2.56359072112828,0.378881472556377,6.76620765811349,1.32201762732022e-11,4.05553090429757e-11,"DEG"
"SL1344_1250","ST4-74.fa",1351373,1351374,"ST4-74.fa_1351373_+","CDS","+",1351369,1351375,"SL1344_1250","celD","+","SL1344_1250","celD",1350907,1351672,"Ter",0,28.57,13.33,5.88,2,7,60,17,22.2211111111111,11.6851948051948,"UM","chromosome","intragenic",0,463,126.305972808721,2.56359072112828,0.378881472556377,6.76620765811349,1.32201762732022e-11,4.05553090429757e-11,"DEG"
"SL1344_1252","ST4-74.fa",1353342,1353343,"ST4-74.fa_1353342_-","CDS","-",1353341,1353347,"SL1344_1252","celG","+","SL1344_1252","celG",1353164,1353923,"Ter",12.5,16.67,13.24,12.5,8,6,68,16,14.2871428571429,13.0990476190476,"UM","chromosome","intragenic",0,178,208.866623735663,1.96237719220086,0.378537893305186,5.18409709280743,2.17063839541791e-07,5.01169424843851e-07,"DEG"
"SL1344_1252","ST4-74.fa",1353345,1353346,"ST4-74.fa_1353345_+","CDS","+",1353341,1353347,"SL1344_1252","celG","+","SL1344_1252","celG",1353164,1353923,"Ter",0,0,18.97,0,1,6,58,12,0,15.718,"UM","chromosome","intragenic",0,178,208.866623735663,1.96237719220086,0.378537893305186,5.18409709280743,2.17063839541791e-07,5.01169424843851e-07,"DEG"
"SL1344_1256","ST4-74.fa",1358589,1358590,"ST4-74.fa_1358589_+","CDS","+",1358585,1358591,"SL1344_1256","ydjM","-","SL1344_1256","ydjM",1358455,1359055,"Ter",100,71.43,59.65,71.43,1,7,57,14,75.00125,61.9728169014085,"Constitutive","chromosome","intragenic",-0.275471437831988,465,111.357220840694,1.51151521435033,0.335709136728366,4.50245480084549,6.71730436816441e-06,1.40169051332373e-05,"DEG"
"SL1344_1256","ST4-74.fa",1358586,1358587,"ST4-74.fa_1358586_-","CDS","-",1358585,1358591,"SL1344_1256","ydjM","-","SL1344_1256","ydjM",1358455,1359055,"Ter",100,75,56.94,26.67,5,12,72,15,82.3529411764706,51.7210344827586,"Constitutive","chromosome","intragenic",-0.671244218388215,465,111.357220840694,1.51151521435033,0.335709136728366,4.50245480084549,6.71730436816441e-06,1.40169051332373e-05,"DEG"
"SL1344_1264","ST4-74.fa",1365170,1365171,"ST4-74.fa_1365170_-","CDS","-",1365169,1365175,"SL1344_1264","STM1329","+","SL1344_1264","STM1329",1365072,1365387,"Ter",0,0,14.75,18.75,3,13,61,16,0,15.5811688311688,"UM","chromosome","intragenic",0,98,231.863500929172,2.7826251206154,0.410287738747631,6.78213082630529,1.18416164163785e-11,3.63928968789251e-11,"DEG"
"SL1344_1264","ST4-74.fa",1365173,1365174,"ST4-74.fa_1365173_+","CDS","+",1365169,1365175,"SL1344_1264","STM1329","+","SL1344_1264","STM1329",1365072,1365387,"Ter",0,10,17.54,12.5,4,10,57,16,7.14285714285714,16.4353424657534,"UM","chromosome","intragenic",0,98,231.863500929172,2.7826251206154,0.410287738747631,6.78213082630529,1.18416164163785e-11,3.63928968789251e-11,"DEG"
"SL1344_1266","ST4-74.fa",1367257,1367258,"ST4-74.fa_1367257_-","CDS","-",1367256,1367262,"SL1344_1266","rfc","-","SL1344_1266","rfc",1366939,1368163,"Ter",0,0,6.78,5.88,5,14,59,17,0,6.57868421052632,"UM","chromosome","intragenic",0,902,354.223258789972,-1.58566449697047,0.288529638170415,-5.49567284326584,3.89223503608318e-08,9.41887179727488e-08,"DEG"
"SL1344_1266","ST4-74.fa",1367260,1367261,"ST4-74.fa_1367260_+","CDS","+",1367256,1367262,"SL1344_1266","rfc","-","SL1344_1266","rfc",1366939,1368163,"Ter",0,16.67,12,13.33,3,6,50,15,11.1133333333333,12.3069230769231,"UM","chromosome","intragenic",0,902,354.223258789972,-1.58566449697047,0.288529638170415,-5.49567284326584,3.89223503608318e-08,9.41887179727488e-08,"DEG"
"SL1344_1267","ST4-74.fa",1369427,1369428,"ST4-74.fa_1369427_+","CDS","+",1369423,1369429,"SL1344_1267","thrS","+","SL1344_1267","thrS",1369054,1370983,"Ter",75,50,62.22,63.64,4,14,45,11,55.5555555555556,62.4989285714286,"Constitutive","chromosome","intragenic",0.169640607576831,370,2325.49163349271,-2.65771007635784,0.198796614420381,-13.3689906345073,9.17778070912011e-41,1.13170134185253e-39,"DEG"
"SL1344_1267","ST4-74.fa",1369424,1369425,"ST4-74.fa_1369424_-","CDS","-",1369423,1369429,"SL1344_1267","thrS","+","SL1344_1267","thrS",1369054,1370983,"Ter",66.67,72.73,59.65,42.86,3,11,57,14,71.4314285714286,56.3392957746479,"Constitutive","chromosome","intragenic",-0.34261939891234,370,2325.49163349271,-2.65771007635784,0.198796614420381,-13.3689906345073,9.17778070912011e-41,1.13170134185253e-39,"DEG"
"SL1344_1272","ST4-74.fa",1374322,1374323,"ST4-74.fa_1374322_+","CDS","+",1374318,1374324,"SL1344_1272","pheT","+","SL1344_1272","pheT",1373529,1375917,"Ter",50,75,51.79,25,2,12,56,12,71.4285714285714,47.0623529411765,"Constitutive","chromosome","intragenic",-0.602129779178039,790,1809.90767881337,-0.981491462727496,0.196845998539075,-4.98608795714312,6.16141032072359e-07,1.38260728472616e-06,"non-DEG"
"SL1344_1272","ST4-74.fa",1374319,1374320,"ST4-74.fa_1374319_-","CDS","-",1374318,1374324,"SL1344_1272","pheT","+","SL1344_1272","pheT",1373529,1375917,"Ter",0,66.67,41.67,27.27,3,12,72,11,53.336,39.7615662650602,"Constitutive","chromosome","intragenic",-0.424005510824895,790,1809.90767881337,-0.981491462727496,0.196845998539075,-4.98608795714312,6.16141032072359e-07,1.38260728472616e-06,"non-DEG"
"SL1344_1278","ST4-74.fa",1380056,1380057,"ST4-74.fa_1380056_+","CDS","+",1380052,1380058,"SL1344_1278","ydiV","+","SL1344_1278","ydiV",1379650,1380364,"Ter",0,10,5,0,4,10,40,12,7.14285714285714,3.84615384615385,"UM","chromosome","intragenic",0,403,509.145862749133,4.52796413845369,0.262280426544876,17.2638278734801,8.80740151677826e-67,2.47542106317941e-65,"DEG"
"SL1344_1278","ST4-74.fa",1380053,1380054,"ST4-74.fa_1380053_-","CDS","-",1380052,1380058,"SL1344_1278","ydiV","+","SL1344_1278","ydiV",1379650,1380364,"Ter",0,0,0,0,7,10,60,14,0,0,"UM","chromosome","intragenic",0,403,509.145862749133,4.52796413845369,0.262280426544876,17.2638278734801,8.80740151677826e-67,2.47542106317941e-65,"DEG"
"SL1344_1279","ST4-74.fa",1380843,1380844,"ST4-74.fa_1380843_+","CDS","+",1380839,1380845,"SL1344_1279","ydiU","+","SL1344_1279","ydiU",1380425,1381868,"Ter",25,27.27,25.64,14.29,4,11,39,14,26.6646666666667,22.6418867924528,"UM","chromosome","intragenic",0,415,339.17690323733,0.695780770404444,0.247636367156914,2.80968735889896,0.00495896460164724,0.00775763398970375,"non-DEG"
"SL1344_1279","ST4-74.fa",1380840,1380841,"ST4-74.fa_1380840_-","CDS","-",1380839,1380845,"SL1344_1279","ydiU","+","SL1344_1279","ydiU",1380425,1381868,"Ter",14.29,30,25.4,33.33,7,10,63,12,23.5311764705882,26.6688,"UM","chromosome","intragenic",0,415,339.17690323733,0.695780770404444,0.247636367156914,2.80968735889896,0.00495896460164724,0.00775763398970375,"non-DEG"
"SL1344_1289","ST4-74.fa",1393044,1393045,"ST4-74.fa_1393044_+","CDS","+",1393040,1393046,"SL1344_1289","ydiP","+","SL1344_1289","ydiP",1392589,1393480,"Ter",0,12.5,1.82,0,3,8,55,11,9.09090909090909,1.51666666666667,"UM","chromosome","intragenic",0,452,28.4604681278551,2.28389781057865,0.648308182673996,3.52285822023493,0.000426919674843776,0.000757880340204319,"DEG"
"SL1344_1289","ST4-74.fa",1392707,1392708,"ST4-74.fa_1392707_+","CDS","+",1392703,1392709,"SL1344_1289","ydiP","+","SL1344_1289","ydiP",1392589,1393480,"Ter",100,100,47.17,22.22,2,8,53,9,100,43.5482258064516,"Constitutive","chromosome","intragenic",-1.19945841383936,115,28.4604681278551,2.28389781057865,0.648308182673996,3.52285822023493,0.000426919674843776,0.000757880340204319,"DEG"
"SL1344_1289","ST4-74.fa",1392704,1392705,"ST4-74.fa_1392704_-","CDS","-",1392703,1392709,"SL1344_1289","ydiP","+","SL1344_1289","ydiP",1392589,1393480,"Ter",87.5,100,59.62,33.33,8,4,52,6,91.6666666666667,56.9003448275862,"Constitutive","chromosome","intragenic",-0.688117193551258,115,28.4604681278551,2.28389781057865,0.648308182673996,3.52285822023493,0.000426919674843776,0.000757880340204319,"DEG"
"SL1344_1289","ST4-74.fa",1393041,1393042,"ST4-74.fa_1393041_-","CDS","-",1393040,1393046,"SL1344_1289","ydiP","+","SL1344_1289","ydiP",1392589,1393480,"Ter",0,0,2.08,11.11,7,4,48,9,0,3.50578947368421,"UM","chromosome","intragenic",0,452,28.4604681278551,2.28389781057865,0.648308182673996,3.52285822023493,0.000426919674843776,0.000757880340204319,"DEG"
"SL1344_1290","ST4-74.fa",1394433,1394434,"ST4-74.fa_1394433_+","CDS","+",1394429,1394435,"SL1344_1290","ydiO","-","SL1344_1290","ydiO",1393555,1394707,"Ter",0,0,5.17,0,1,7,58,9,0,4.4755223880597,"UM","chromosome","intragenic",0,273,127.039043027264,1.79462672614517,0.305871277638928,5.86726135254736,4.43052026621457e-09,1.14778308235456e-08,"DEG"
"SL1344_1290","ST4-74.fa",1394430,1394431,"ST4-74.fa_1394430_-","CDS","-",1394429,1394435,"SL1344_1290","ydiO","-","SL1344_1290","ydiO",1393555,1394707,"Ter",0,12.5,5.66,0,7,8,53,7,6.66666666666667,4.99966666666667,"UM","chromosome","intragenic",0,273,127.039043027264,1.79462672614517,0.305871277638928,5.86726135254736,4.43052026621457e-09,1.14778308235456e-08,"DEG"
"SL1344_1291","ST4-74.fa",1395725,1395726,"ST4-74.fa_1395725_-","CDS","-",1395724,1395730,"SL1344_1291","ydiF","-","SL1344_1291","ydiF",1394720,1396316,"Ter",33.33,25,25.86,18.18,6,8,58,11,28.57,24.635652173913,"UM","chromosome","intragenic",0,587,64.9328196393773,3.04017569585247,0.423071104774084,7.1859686505319,6.6732356229466e-13,2.25625325396803e-12,"DEG"
"SL1344_1291","ST4-74.fa",1395728,1395729,"ST4-74.fa_1395728_+","CDS","+",1395724,1395730,"SL1344_1291","ydiF","-","SL1344_1291","ydiF",1394720,1396316,"Ter",NA,22.22,32.14,0,NA,9,56,10,22.22,27.270303030303,"UM","chromosome","intragenic",0,587,64.9328196393773,3.04017569585247,0.423071104774084,7.1859686505319,6.6732356229466e-13,2.25625325396803e-12,"DEG"
"SL1344_1301","ST4-74.fa",1406841,1406842,"ST4-74.fa_1406841_-","intergenic","-",1406840,1406846,"SL1344_1300","STM1366","++","SL1344_1301","ydiH",1406819,1406917,"Ter",11.11,70,44.44,14.29,9,10,63,7,42.1047368421053,41.425,"Constitutive","chromosome","intergenic",-0.0238234538685095,-76,171.661147127793,-0.15388988132567,0.283699664404872,-0.542439419688744,0.587515830011709,0.63771135723601,"non-DEG"
"SL1344_1301","ST4-74.fa",1406844,1406845,"ST4-74.fa_1406844_+","intergenic","+",1406840,1406846,"SL1344_1300","STM1366","++","SL1344_1301","ydiH",1406819,1406917,"Ter",60,80,36.36,16.67,5,5,55,6,70,34.4232786885246,"MEP-specific","chromosome","intergenic",-1.02417649140088,-76,171.661147127793,-0.15388988132567,0.283699664404872,-0.542439419688744,0.587515830011709,0.63771135723601,"non-DEG"
"SL1344_1302","ST4-74.fa",1408421,1408422,"ST4-74.fa_1408421_+","CDS","+",1408417,1408423,"SL1344_1302","STM1368","-","SL1344_1302","STM1368",1407393,1408740,"Ter",100,100,77.59,60,2,4,58,5,100,76.1939682539683,"Constitutive","chromosome","intragenic",-0.392395563062431,318,135.390643869948,2.39707491224152,0.33076066140774,7.24715841974497,4.25606066688807e-13,1.44873079939877e-12,"DEG"
"SL1344_1302","ST4-74.fa",1408418,1408419,"ST4-74.fa_1408418_-","CDS","-",1408417,1408423,"SL1344_1302","STM1368","-","SL1344_1302","STM1368",1407393,1408740,"Ter",85.71,58.33,64.71,25,7,12,51,4,68.4173684210526,61.822,"Constitutive","chromosome","intragenic",-0.146453137792601,318,135.390643869948,2.39707491224152,0.33076066140774,7.24715841974497,4.25606066688807e-13,1.44873079939877e-12,"DEG"
"SL1344_1306","ST4-74.fa",1412234,1412235,"ST4-74.fa_1412234_+","CDS","+",1412230,1412236,"SL1344_1306","sufD","+","SL1344_1306","sufD",1411768,1413040,"Ter",50,80,53.33,30,4,5,60,10,66.6666666666667,49.9971428571429,"Constitutive","chromosome","intragenic",-0.415336329378413,463,249.456858080013,0.863120338198329,0.236245856186603,3.65348350286652,0.000258706417551825,0.000469366024775778,"non-DEG"
"SL1344_1306","ST4-74.fa",1412231,1412232,"ST4-74.fa_1412231_-","CDS","-",1412230,1412236,"SL1344_1306","sufD","+","SL1344_1306","sufD",1411768,1413040,"Ter",77.78,38.46,35.48,0,9,13,62,5,54.5454545454545,32.8322388059701,"MEP-specific","chromosome","intragenic",-0.732610317251643,463,249.456858080013,0.863120338198329,0.236245856186603,3.65348350286652,0.000258706417551825,0.000469366024775778,"non-DEG"
"SL1344_1311","ST4-74.fa",1416598,1416599,"ST4-74.fa_1416598_-","intergenic","-",1416597,1416603,"SL1344_1311","lpp","--","SL1344_1312","pykF",1416467,1416777,"Ter",0,12.5,38.46,0,8,8,65,9,6.25,33.7824324324324,"UM","chromosome","intergenic",0,-129,33482.855990156,-1.99246470446843,0.350989224726363,-5.67671188772757,1.37308447366497e-08,3.421489840024e-08,"DEG"
"SL1344_1311","ST4-74.fa",1416601,1416602,"ST4-74.fa_1416601_+","intergenic","+",1416597,1416603,"SL1344_1311","lpp","--","SL1344_1312","pykF",1416467,1416777,"Ter",33.33,16.67,44.44,18.18,3,12,54,11,20.002,39.996,"LSP-specific","chromosome","intergenic",0.998990365838702,-129,33482.855990156,-1.99246470446843,0.350989224726363,-5.67671188772757,1.37308447366497e-08,3.421489840024e-08,"DEG"
"SL1344_1313","ST4-74.fa",1419700,1419701,"ST4-74.fa_1419700_-","CDS","-",1419699,1419705,"SL1344_1313","orf48","-","SL1344_1313","orf48",1418591,1419935,"Ter",20,60,59.32,57.14,5,5,59,7,40,59.0887878787879,"Constitutive","chromosome","intragenic",0.562523775725324,231,106.154343736648,0.986780800987356,0.321402983133532,3.07022912907246,0.00213894607480165,0.00351897897394608,"non-DEG"
"SL1344_1313","ST4-74.fa",1419703,1419704,"ST4-74.fa_1419703_+","CDS","+",1419699,1419705,"SL1344_1313","orf48","-","SL1344_1313","orf48",1418591,1419935,"Ter",60,63.64,45.1,50,5,11,51,8,62.5025,45.764406779661,"Constitutive","chromosome","intragenic",-0.449918720083675,231,106.154343736648,0.986780800987356,0.321402983133532,3.07022912907246,0.00213894607480165,0.00351897897394608,"non-DEG"
"SL1344_1315","ST4-74.fa",1421358,1421359,"ST4-74.fa_1421358_+","CDS","+",1421354,1421360,"SL1344_1315","orf245","-","SL1344_1315","orf245",1420908,1421646,"Ter",0,9.09,5.36,0,5,11,56,11,6.249375,4.48,"UM","chromosome","intragenic",0,287,32.3553677425877,3.81282393374032,0.787453825911197,4.84196508833814,1.28561355307966e-06,2.82441999368724e-06,"DEG"
"SL1344_1315","ST4-74.fa",1421355,1421356,"ST4-74.fa_1421355_-","CDS","-",1421354,1421360,"SL1344_1315","orf245","-","SL1344_1315","orf245",1420908,1421646,"Ter",0,0,10.17,18.18,5,9,59,11,0,11.4287142857143,"UM","chromosome","intragenic",0,287,32.3553677425877,3.81282393374032,0.787453825911197,4.84196508833814,1.28561355307966e-06,2.82441999368724e-06,"DEG"
"SL1344_1323","ST4-74.fa",1431196,1431197,"ST4-74.fa_1431196_+","CDS","+",1431192,1431198,"SL1344_1323","orf319","-","SL1344_1323","orf319",1430979,1431939,"Ter",80,57.14,54.39,28.57,5,7,57,7,66.665,51.5659375,"Constitutive","chromosome","intragenic",-0.37072752906684,742,486.656680846033,2.48531465575914,0.234287714430707,10.6079597976282,2.73659256744305e-26,1.81873146721347e-25,"DEG"
"SL1344_1323","ST4-74.fa",1431193,1431194,"ST4-74.fa_1431193_-","CDS","-",1431192,1431198,"SL1344_1323","orf319","-","SL1344_1323","orf319",1430979,1431939,"Ter",100,80,63.27,46.67,2,10,49,15,83.3333333333333,59.379375,"Constitutive","chromosome","intragenic",-0.4891048938121,742,486.656680846033,2.48531465575914,0.234287714430707,10.6079597976282,2.73659256744305e-26,1.81873146721347e-25,"DEG"
"SL1344_1334","ST4-74.fa",1442219,1442220,"ST4-74.fa_1442219_-","CDS","-",1442218,1442224,"SL1344_1334","sseC","+","SL1344_1334","sseC",1441848,1443303,"Ter",25,23.08,14.08,12.5,8,13,71,8,23.8114285714286,13.92,"UM","chromosome","intragenic",0,371,229.884881849019,1.78867188313808,0.262947198351491,6.80239947165018,1.02890813185416e-11,3.17378100021968e-11,"DEG"
"SL1344_1334","ST4-74.fa",1442222,1442223,"ST4-74.fa_1442222_+","CDS","+",1442218,1442224,"SL1344_1334","sseC","+","SL1344_1334","sseC",1441848,1443303,"Ter",0,0,11.59,0,10,8,69,6,0,10.6628,"UM","chromosome","intragenic",0,371,229.884881849019,1.78867188313808,0.262947198351491,6.80239947165018,1.02890813185416e-11,3.17378100021968e-11,"DEG"
"SL1344_1346","ST4-74.fa",1449740,1449741,"ST4-74.fa_1449740_-","CDS","-",1449739,1449745,"SL1344_1346","ssaL","+","SL1344_1346","ssaL",1449080,1450097,"Ter",75,54.55,50,50,4,11,68,4,60.0033333333333,50,"Constitutive","chromosome","intragenic",-0.263354969114945,660,134.338326553589,2.33422406753945,0.348562275272139,6.69672030834952,2.13149015075506e-11,6.40975908454795e-11,"DEG"
