"affected_lt","chrom","m_start","m_stop","pos_id","f_type","met_dir","site_start","site_stop","locus_tag","id2","f_dir","locus_tag1","id21","f_start","f_stop","domain","MEP.1.x","MEP.2.x","LSP.1.x","LSP.2.x","MEP.1.y","MEP.2.y","LSP.1.y","LSP.2.y","MEP_wt_mean","LSP_wt_mean","methyl_status","dna","feature","log2FCMethyl","rel_genomic_pos","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DEG"
"SL1344_0820","ST4-74.fa",913418,913419,"ST4-74.fa_913418_-","CDS","-",913416,913420,"SL1344_0820","pflE","-","SL1344_0820","pflE",913045,913945,"Right",100,90,98.44,100,1,10,64,15,90.9090909090909,98.7362025316456,"Constitutive","chromosome","intragenic",0.118995900149155,526,23.9399534506934,-0.297915915802349,0.514475191510051,-0.579067602711662,0.562543559084,0.613783701095555,"non-DEG"
"SL1344_0820","ST4-74.fa",913940,913941,"ST4-74.fa_913940_+","CDS","+",913939,913943,"SL1344_0820","pflE","-","SL1344_0820","pflE",913045,913945,"Right",100,100,91.49,92.31,2,15,47,13,100,91.6676666666667,"Constitutive","chromosome","intragenic",-0.125659405969443,4,23.9399534506934,-0.297915915802349,0.514475191510051,-0.579067602711662,0.562543559084,0.613783701095555,"non-DEG"
"SL1344_0820","ST4-74.fa",913583,913584,"ST4-74.fa_913583_-","CDS","-",913581,913585,"SL1344_0820","pflE","-","SL1344_0820","pflE",913045,913945,"Right",100,100,100,100,1,11,66,13,100,100,"Constitutive","chromosome","intragenic",-0.000144262291094578,361,23.9399534506934,-0.297915915802349,0.514475191510051,-0.579067602711662,0.562543559084,0.613783701095555,"non-DEG"
"SL1344_0820","ST4-74.fa",913816,913817,"ST4-74.fa_913816_+","CDS","+",913815,913819,"SL1344_0820","pflE","-","SL1344_0820","pflE",913045,913945,"Right",100,100,96.3,81.82,2,13,54,11,100,93.8495384615385,"Constitutive","chromosome","intragenic",-0.0917227070704895,128,23.9399534506934,-0.297915915802349,0.514475191510051,-0.579067602711662,0.562543559084,0.613783701095555,"non-DEG"
"SL1344_0821","ST4-74.fa",914373,914374,"ST4-74.fa_914373_+","CDS","+",914372,914376,"SL1344_0821","moeB","-","SL1344_0821","moeB",914222,914972,"Right",100,81.25,94.34,100,2,16,53,11,83.3333333333333,95.3128125,"Constitutive","chromosome","intragenic",0.193603360518268,598,82.8624003504805,-2.73495742351253,0.397358461819603,-6.88284681541316,5.86681063757945e-12,1.83101267479294e-11,"DEG"
"SL1344_0821","ST4-74.fa",914374,914375,"ST4-74.fa_914374_-","CDS","-",914372,914376,"SL1344_0821","moeB","-","SL1344_0821","moeB",914222,914972,"Right",NA,100,98.48,100,NA,10,66,13,100,98.7301265822785,"Constitutive","chromosome","intragenic",-0.0185819803089414,597,82.8624003504805,-2.73495742351253,0.397358461819603,-6.88284681541316,5.86681063757945e-12,1.83101267479294e-11,"DEG"
"SL1344_0822","ST4-74.fa",915520,915521,"ST4-74.fa_915520_+","CDS","+",915519,915523,"SL1344_0822","moeA","-","SL1344_0822","moeA",914971,916213,"Right",100,100,100,100,2,15,60,11,100,100,"Constitutive","chromosome","intragenic",-0.000144262291094578,692,112.784845471507,-1.89114169697372,0.31096338121129,-6.0815575441944,1.19020634220811e-09,3.19015882133671e-09,"DEG"
"SL1344_0822","ST4-74.fa",915521,915522,"ST4-74.fa_915521_-","CDS","-",915519,915523,"SL1344_0822","moeA","-","SL1344_0822","moeA",914971,916213,"Right",100,87.5,98.31,92.31,1,8,59,13,88.8888888888889,97.2266666666667,"Constitutive","chromosome","intragenic",0.129186673147611,691,112.784845471507,-1.89114169697372,0.31096338121129,-6.0815575441944,1.19020634220811e-09,3.19015882133671e-09,"DEG"
"SL1344_0822","ST4-74.fa",915545,915546,"ST4-74.fa_915545_+","CDS","+",915544,915548,"SL1344_0822","moeA","-","SL1344_0822","moeA",914971,916213,"Right",100,100,96.83,100,2,14,63,10,100,97.2642465753425,"Constitutive","chromosome","intragenic",-0.0401627758892916,667,112.784845471507,-1.89114169697372,0.31096338121129,-6.0815575441944,1.19020634220811e-09,3.19015882133671e-09,"DEG"
"SL1344_0822","ST4-74.fa",915546,915547,"ST4-74.fa_915546_-","CDS","-",915544,915548,"SL1344_0822","moeA","-","SL1344_0822","moeA",914971,916213,"Right",100,100,95.38,100,1,9,65,15,100,96.24625,"Constitutive","chromosome","intragenic",-0.0553420264762595,666,112.784845471507,-1.89114169697372,0.31096338121129,-6.0815575441944,1.19020634220811e-09,3.19015882133671e-09,"DEG"
"SL1344_0823","ST4-74.fa",917250,917251,"ST4-74.fa_917250_+","CDS","+",917249,917253,"SL1344_0823","ybiK","+","SL1344_0823","ybiK",916409,917351,"Right",100,100,94.92,100,4,13,59,15,100,95.9497297297297,"Constitutive","chromosome","intragenic",-0.0597936145215098,842,215.95404944587,-0.717139123236927,0.425697537730976,-1.68462126198656,0.0920616664988596,0.120333136959149,"non-DEG"
"SL1344_0823","ST4-74.fa",916902,916903,"ST4-74.fa_916902_+","CDS","+",916901,916905,"SL1344_0823","ybiK","+","SL1344_0823","ybiK",916409,917351,"Right",100,100,100,93.33,3,15,61,15,100,98.6835526315789,"Constitutive","chromosome","intragenic",-0.0192627032377992,494,215.95404944587,-0.717139123236927,0.425697537730976,-1.68462126198656,0.0920616664988596,0.120333136959149,"non-DEG"
"SL1344_0823","ST4-74.fa",916903,916904,"ST4-74.fa_916903_-","CDS","-",916901,916905,"SL1344_0823","ybiK","+","SL1344_0823","ybiK",916409,917351,"Right",NA,90,88.46,69.23,NA,10,52,13,90,84.614,"Constitutive","chromosome","intragenic",-0.0891889045330562,495,215.95404944587,-0.717139123236927,0.425697537730976,-1.68462126198656,0.0920616664988596,0.120333136959149,"non-DEG"
"SL1344_0823","ST4-74.fa",917251,917252,"ST4-74.fa_917251_-","CDS","-",917249,917253,"SL1344_0823","ybiK","+","SL1344_0823","ybiK",916409,917351,"Right",0,91.67,95,100,1,12,60,15,84.6184615384615,96,"Constitutive","chromosome","intragenic",0.181891465716466,843,215.95404944587,-0.717139123236927,0.425697537730976,-1.68462126198656,0.0920616664988596,0.120333136959149,"non-DEG"
"SL1344_0824","ST4-74.fa",918904,918905,"ST4-74.fa_918904_-","CDS","-",918902,918906,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,90,98.21,100,1,10,56,9,90.9090909090909,98.4578461538461,"Constitutive","chromosome","intragenic",0.114922920916193,1544,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917895,917896,"ST4-74.fa_917895_+","CDS","+",917894,917898,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,100,91.23,92.31,4,12,57,13,100,91.4305714285714,"Constitutive","chromosome","intragenic",-0.129395720627213,535,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917824,917825,"ST4-74.fa_917824_-","CDS","-",917822,917826,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,90,96.77,100,2,10,62,13,91.6666666666667,97.3298666666667,"Constitutive","chromosome","intragenic",0.0863279895643872,464,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917896,917897,"ST4-74.fa_917896_-","CDS","-",917894,917898,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,81.82,92.73,92.31,2,11,55,13,84.6169230769231,92.6497058823529,"Constitutive","chromosome","intragenic",0.130669683293166,536,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",919072,919073,"ST4-74.fa_919072_+","CDS","+",919071,919075,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,86.67,93.1,90,5,15,58,10,90.0025,92.6441176470588,"Constitutive","chromosome","intragenic",0.0415740147274217,1712,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918070,918071,"ST4-74.fa_918070_+","CDS","+",918069,918073,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,100,96.08,92.31,6,14,51,13,100,95.31421875,"Constitutive","chromosome","intragenic",-0.0693809091505617,710,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918903,918904,"ST4-74.fa_918903_+","CDS","+",918902,918906,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,92.86,92.31,91.67,5,14,52,12,94.7389473684211,92.19,"Constitutive","chromosome","intragenic",-0.0394996478238408,1543,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917517,917518,"ST4-74.fa_917517_-","CDS","-",917515,917519,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,81.82,100,91.67,1,11,55,12,83.335,98.5080597014925,"Constitutive","chromosome","intragenic",0.241146115145655,157,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918865,918866,"ST4-74.fa_918865_-","CDS","-",918863,918867,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,83.33,98.25,100,1,12,57,9,84.6123076923077,98.4886363636364,"Constitutive","chromosome","intragenic",0.218919246520973,1505,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917812,917813,"ST4-74.fa_917812_+","CDS","+",917811,917815,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",83.33,100,93.62,91.67,6,14,47,12,94.999,93.2233898305085,"Constitutive","chromosome","intragenic",-0.0273722095904987,452,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917823,917824,"ST4-74.fa_917823_+","CDS","+",917822,917826,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,100,96.36,100,4,14,55,13,100,97.0558823529412,"Constitutive","chromosome","intragenic",-0.0432567028769302,463,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918397,918398,"ST4-74.fa_918397_+","CDS","+",918396,918400,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,92.86,94.23,100,5,14,52,12,94.7389473684211,95.311875,"Constitutive","chromosome","intragenic",0.0085460566480089,1037,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918864,918865,"ST4-74.fa_918864_+","CDS","+",918863,918867,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",80,78.57,87.5,84.62,5,14,48,13,78.9463157894737,86.8862295081967,"Constitutive","chromosome","intragenic",0.138072870966262,1504,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918071,918072,"ST4-74.fa_918071_-","CDS","-",918069,918073,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,91.67,96.36,100,2,12,55,12,92.86,97.0119402985075,"Constitutive","chromosome","intragenic",0.062949691240821,711,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",919073,919074,"ST4-74.fa_919073_-","CDS","-",919071,919075,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,90.91,98.28,87.5,1,11,58,8,91.6675,96.9733333333333,"Constitutive","chromosome","intragenic",0.0810203725262797,1713,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917813,917814,"ST4-74.fa_917813_-","CDS","-",917811,917815,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,90,100,100,2,10,61,13,91.6666666666667,100,"Constitutive","chromosome","intragenic",0.125373505754314,453,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",918398,918399,"ST4-74.fa_918398_-","CDS","-",918396,918400,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",100,87.5,68.57,90,1,8,35,10,88.8888888888889,73.3322222222222,"Constitutive","chromosome","intragenic",-0.277718128773511,1038,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0824","ST4-74.fa",917516,917517,"ST4-74.fa_917516_+","CDS","+",917515,917519,"SL1344_0824","yliA","+","SL1344_0824","yliA",917361,919233,"Right",80,100,98.25,100,5,13,57,16,94.4444444444444,98.6335616438356,"Constitutive","chromosome","intragenic",0.0624599476034199,156,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182e-15,7.43059038046035e-15,"DEG"
"SL1344_0825","ST4-74.fa",920631,920632,"ST4-74.fa_920631_+","CDS","+",920630,920634,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,92.31,96.67,91.67,5,13,60,12,94.4461111111111,95.8366666666667,"Constitutive","chromosome","intragenic",0.0209335910889677,1367,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919390,919391,"ST4-74.fa_919390_-","CDS","-",919388,919392,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,100,100,90,1,13,56,10,100,98.4848484848485,"Constitutive","chromosome","intragenic",-0.0221705686210934,126,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919761,919762,"ST4-74.fa_919761_-","CDS","-",919759,919763,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",NA,90,89.36,80,NA,10,47,10,90,87.7178947368421,"Constitutive","chromosome","intragenic",-0.0372141047944107,497,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",920632,920633,"ST4-74.fa_920632_-","CDS","-",920630,920634,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,80,100,90,3,10,56,10,84.6153846153846,98.4848484848485,"Constitutive","chromosome","intragenic",0.218811302925008,1368,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919760,919761,"ST4-74.fa_919760_+","CDS","+",919759,919763,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,100,96.72,91.67,5,16,61,12,100,95.8898630136986,"Constitutive","chromosome","intragenic",-0.0606940482213624,496,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",920254,920255,"ST4-74.fa_920254_-","CDS","-",920252,920256,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,77.78,98.11,100,2,9,53,9,81.82,98.3843548387097,"Constitutive","chromosome","intragenic",0.265799063320701,990,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919605,919606,"ST4-74.fa_919605_+","CDS","+",919604,919608,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,100,95,90,4,16,60,10,100,94.2857142857143,"Constitutive","chromosome","intragenic",-0.0850331598776074,341,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",920253,920254,"ST4-74.fa_920253_+","CDS","+",920252,920256,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",83.33,100,98.39,92.86,6,15,62,14,95.2371428571429,97.3713157894737,"Constitutive","chromosome","intragenic",0.0318210208537191,989,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919606,919607,"ST4-74.fa_919606_-","CDS","-",919604,919608,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,100,92.31,100,1,12,52,12,100,93.751875,"Constitutive","chromosome","intragenic",-0.0932248130702934,342,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919389,919390,"ST4-74.fa_919389_+","CDS","+",919388,919392,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,85.71,93.55,92.31,4,14,62,13,88.8855555555555,93.3350666666667,"Constitutive","chromosome","intragenic",0.0703079224798237,125,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919681,919682,"ST4-74.fa_919681_-","CDS","-",919679,919683,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,91.67,92.73,100,1,12,55,11,92.3107692307692,93.9416666666667,"Constitutive","chromosome","intragenic",0.0251099446166381,417,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0825","ST4-74.fa",919680,919681,"ST4-74.fa_919680_+","CDS","+",919679,919683,"SL1344_0825","yliB","+","SL1344_0825","yliB",919265,920804,"Right",100,85.71,96.23,100,4,14,53,10,88.8855555555555,96.8284126984127,"Constitutive","chromosome","intragenic",0.123319153137692,416,173.731030162913,-1.37375770754768,0.280429727744254,-4.89875919574587,9.64437534264956e-07,2.14031108729025e-06,"DEG"
"SL1344_0826","ST4-74.fa",921036,921037,"ST4-74.fa_921036_+","CDS","+",921035,921039,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",83.33,84.62,91.53,81.82,6,13,59,11,84.2126315789474,90.0041428571429,"Constitutive","chromosome","intragenic",0.0957834557342413,173,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921603,921604,"ST4-74.fa_921603_-","CDS","-",921601,921605,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,87.5,93.65,88.89,5,8,63,9,92.3076923076923,93.055,"Constitutive","chromosome","intragenic",0.0114765098074038,740,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921006,921007,"ST4-74.fa_921006_-","CDS","-",921004,921008,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,87.5,100,100,4,8,58,9,91.6666666666667,100,"Constitutive","chromosome","intragenic",0.125373505754314,143,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921602,921603,"ST4-74.fa_921602_+","CDS","+",921601,921605,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,100,100,90,4,13,63,10,100,98.6301369863014,"Constitutive","chromosome","intragenic",-0.0200438197287991,739,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921135,921136,"ST4-74.fa_921135_-","CDS","-",921133,921137,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,75,96.67,87.5,3,8,60,8,81.8181818181818,95.5911764705882,"Constitutive","chromosome","intragenic",0.224279660287745,272,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921005,921006,"ST4-74.fa_921005_+","CDS","+",921004,921008,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,81.82,96.67,81.82,6,11,60,11,88.2364705882353,94.3692957746479,"Constitutive","chromosome","intragenic",0.0967789580939442,142,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921037,921038,"ST4-74.fa_921037_-","CDS","-",921035,921039,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,100,98.28,100,3,8,58,8,100,98.4884848484848,"Constitutive","chromosome","intragenic",-0.0221173008645217,174,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921134,921135,"ST4-74.fa_921134_+","CDS","+",921133,921137,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,92.31,98.44,100,6,13,64,11,94.7384210526316,98.6688,"Constitutive","chromosome","intragenic",0.0584920615843311,271,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921548,921549,"ST4-74.fa_921548_+","CDS","+",921547,921551,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,100,93.33,100,5,13,60,10,100,94.2828571428571,"Constitutive","chromosome","intragenic",-0.0850768785715582,685,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921337,921338,"ST4-74.fa_921337_-","CDS","-",921335,921339,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,100,93.65,100,5,6,63,8,100,94.3654929577465,"Constitutive","chromosome","intragenic",-0.0838129577590794,474,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921210,921211,"ST4-74.fa_921210_-","CDS","-",921208,921212,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,100,96.61,100,4,8,59,9,100,97.0586764705882,"Constitutive","chromosome","intragenic",-0.0432151700862142,347,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921209,921210,"ST4-74.fa_921209_+","CDS","+",921208,921212,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",83.33,84.62,91.07,100,6,13,56,10,84.2126315789474,92.4230303030303,"Constitutive","chromosome","intragenic",0.134044438425661,346,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921549,921550,"ST4-74.fa_921549_-","CDS","-",921547,921551,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,75,96.92,100,4,8,65,9,83.3333333333333,97.2945945945946,"Constitutive","chromosome","intragenic",0.223292853209971,686,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0826","ST4-74.fa",921336,921337,"ST4-74.fa_921336_+","CDS","+",921335,921339,"SL1344_0826","yliC","+","SL1344_0826","yliC",920864,921785,"Right",100,76.92,88.52,88.89,5,13,61,9,83.3311111111111,88.5675714285714,"Constitutive","chromosome","intragenic",0.087750225611749,473,74.0037954670667,-0.926795415478112,0.379005213876353,-2.44533684906106,0.0144716908248854,0.0214706801946324,"non-DEG"
"SL1344_0827","ST4-74.fa",922094,922095,"ST4-74.fa_922094_-","CDS","-",922092,922096,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",100,87.5,98.41,100,4,8,63,11,91.6666666666667,98.6463513513514,"Constitutive","chromosome","intragenic",0.105711101606377,308,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0827","ST4-74.fa",922289,922290,"ST4-74.fa_922289_-","CDS","-",922287,922291,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",50,77.78,92.06,90,4,9,63,10,69.2323076923077,91.7778082191781,"Constitutive","chromosome","intragenic",0.406491546284522,503,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0827","ST4-74.fa",922288,922289,"ST4-74.fa_922288_+","CDS","+",922287,922291,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",100,100,95.24,100,6,14,63,12,100,96.0016,"Constitutive","chromosome","intragenic",-0.0590139066276872,502,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0827","ST4-74.fa",922188,922189,"ST4-74.fa_922188_-","CDS","-",922186,922190,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",100,87.5,91.04,100,4,8,67,11,91.6666666666667,92.3035897435898,"Constitutive","chromosome","intragenic",0.00983216712985782,402,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0827","ST4-74.fa",922093,922094,"ST4-74.fa_922093_+","CDS","+",922092,922096,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",100,83.33,96.72,92.31,6,12,61,13,88.8866666666667,95.9452702702703,"Constitutive","chromosome","intragenic",0.110082365164456,307,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0827","ST4-74.fa",922187,922188,"ST4-74.fa_922187_+","CDS","+",922186,922190,"SL1344_0827","yliD","+","SL1344_0827","yliD",921787,922699,"Right",100,100,100,100,6,14,65,13,100,100,"Constitutive","chromosome","intragenic",-0.000144262291094578,401,107.842000743648,-2.04069410787901,0.377074847665457,-5.41190726592702,6.23569816229336e-08,1.48822568569724e-07,"DEG"
"SL1344_0828","ST4-74.fa",924087,924088,"ST4-74.fa_924087_-","CDS","-",924085,924089,"SL1344_0828","rimO","-","SL1344_0828","rimO",922789,924115,"Right",100,100,98.33,100,5,9,60,8,100,98.5264705882353,"Constitutive","chromosome","intragenic",-0.021560979250052,27,159.647202404295,-2.89139585546539,0.31784189356292,-9.09696271644257,9.289322933896e-20,4.50671009454492e-19,"DEG"
"SL1344_0828","ST4-74.fa",923128,923129,"ST4-74.fa_923128_+","CDS","+",923127,923131,"SL1344_0828","rimO","-","SL1344_0828","rimO",922789,924115,"Right",100,87.5,89.06,83.33,6,16,64,12,90.9090909090909,88.1552631578947,"Constitutive","chromosome","intragenic",-0.0445365531291021,986,159.647202404295,-2.89139585546539,0.31784189356292,-9.09696271644257,9.289322933896e-20,4.50671009454492e-19,"DEG"
