"chrom"	"m_start"	"m_stop"	"pos_id"	"f_type"	"met_dir"	"site_start"	"site_stop"	"locus_tag"	"id2"	"f_dir"	"locus_tag1"	"id21"	"f_start"	"f_stop"	"domain"	"MEP-1.x"	"MEP-2.x"	"LSP-1.x"	"LSP-2.x"	"MEP-1.y"	"MEP-2.y"	"LSP-1.y"	"LSP-2.y"	"MEP_wt_mean"	"LSP_wt_mean"	"methyl_status"	"dna"	"feature"
"ST4-74_pSLT.fa"	88397	88398	"ST4-74_pSLT.fa_88397_+"	"CDS"	"+"	88394	88399	"SLP1_0096"	"rcK"	"+"	"SLP1_0096"	"rcK"	88292	88850	"plasmid"	100	90.91	95.65	83.33	3	11	23	6	92.8578571428571	93.1010344827586	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	88615	88616	"ST4-74_pSLT.fa_88615_-"	"CDS"	"-"	88614	88619	"SLP1_0096"	"rcK"	"+"	"SLP1_0096"	"rcK"	88292	88850	"plasmid"	100	100	77.27	100	7	9	22	4	100	80.7669230769231	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	89237	89238	"ST4-74_pSLT.fa_89237_+"	"CDS"	"+"	89234	89239	"SLP1_0097"	"srgC"	"+"	"SLP1_0097"	"srgC"	89116	89875	"plasmid"	100	84.62	96	77.78	2	13	25	9	86.6706666666667	91.1770588235294	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	89378	89379	"ST4-74_pSLT.fa_89378_+"	"CDS"	"+"	89375	89380	"SLP1_0097"	"srgC"	"+"	"SLP1_0097"	"srgC"	89116	89875	"plasmid"	66.67	100	86.96	87.5	3	12	23	8	93.334	87.0993548387097	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	89383	89384	"ST4-74_pSLT.fa_89383_-"	"CDS"	"-"	89382	89387	"SLP1_0097"	"srgC"	"+"	"SLP1_0097"	"srgC"	89116	89875	"plasmid"	87.5	70	79.17	50	8	10	24	6	77.7777777777778	73.336	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	89411	89412	"ST4-74_pSLT.fa_89411_-"	"CDS"	"-"	89410	89415	"SLP1_0097"	"srgC"	"+"	"SLP1_0097"	"srgC"	89116	89875	"plasmid"	88.89	80	87.5	100	9	10	24	6	84.211052631579	90	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	89453	89454	"ST4-74_pSLT.fa_89453_+"	"CDS"	"+"	89450	89455	"SLP1_0097"	"srgC"	"+"	"SLP1_0097"	"srgC"	89116	89875	"plasmid"	100	100	96	100	3	11	25	8	100	96.969696969697	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	8984	8985	"ST4-74_pSLT.fa_8984_-"	"CDS"	"-"	8983	8988	"SLP1_0007"	"traD"	"-"	"SLP1_0007"	"traD"	7372	9535	"plasmid"	85.71	90.91	72.73	100	7	11	22	11	88.8877777777778	81.82	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	90092	90093	"ST4-74_pSLT.fa_90092_+"	"CDS"	"+"	90089	90094	"SLP1_0098"	"PSLT007"	"-"	"SLP1_0098"	"PSLT007"	89971	90112	"plasmid"	100	100	95.45	93.33	3	12	22	15	100	94.5905405405405	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	90689	90690	"ST4-74_pSLT.fa_90689_-"	"intergenic"	"-"	90688	90693	"SLP1_0098"	"PSLT007"	"--"	"SLP1_0099"	"repA"	90112	91052	"plasmid"	66.67	50	90	100	3	4	20	7	57.1442857142857	92.5925925925926	"Constitutive"	"plasmid"	"intergenic"
"ST4-74_pSLT.fa"	9111	9112	"ST4-74_pSLT.fa_9111_-"	"CDS"	"-"	9110	9115	"SLP1_0007"	"traD"	"-"	"SLP1_0007"	"traD"	7372	9535	"plasmid"	85.71	88.89	73.91	81.82	7	9	23	11	87.49875	76.4691176470588	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	91539	91540	"ST4-74_pSLT.fa_91539_-"	"CDS"	"-"	91538	91543	"SLP1_0099"	"repA"	"-"	"SLP1_0099"	"repA"	91052	91934	"plasmid"	100	100	100	83.33	4	3	11	6	100	94.1164705882353	"Constitutive"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	91642	91643	"ST4-74_pSLT.fa_91642_-"	"CDS"	"-"	91641	91646	"SLP1_0099"	"repA"	"-"	"SLP1_0099"	"repA"	91052	91934	"plasmid"	0	50	100	100	1	2	10	5	33.3333333333333	100	"LSP-specific"	"plasmid"	"intragenic"
"ST4-74_pSLT.fa"	92488	92489	"ST4-74_pSLT.fa_92488_-"	"intergenic"	"-"	92487	92492	"SLP1_0102"	"repC"	"--"	"SLP1_0103"	"PSLT002"	92487	92686	"plasmid"	100	100	100	83.33	1	3	9	6	100	93.332	"Constitutive"	"plasmid"	"intergenic"
"ST4-74_pSLT.fa"	92525	92526	"ST4-74_pSLT.fa_92525_+"	"intergenic"	"+"	92522	92527	"SLP1_0102"	"repC"	"--"	"SLP1_0103"	"PSLT002"	92487	92686	"plasmid"	100	100	100	83.33	1	6	13	12	100	91.9984	"Constitutive"	"plasmid"	"intergenic"
"ST4-74_pSLT.fa"	93382	93383	"ST4-74_pSLT.fa_93382_+"	"intergenic"	"+"	93379	93384	"SLP1_0103"	"PSLT002"	"--"	"SLP1_0104"	"PSLT001"	93130	93463	"plasmid"	100	100	94.12	100	3	9	17	9	100	96.1553846153846	"Constitutive"	"plasmid"	"intergenic"
"ST4-74_pSLT.fa"	973	974	"ST4-74_pSLT.fa_973_+"	"CDS"	"+"	970	975	"SLP1_0002"	"traX"	"-"	"SLP1_0002"	"traX"	638	1334	"plasmid"	100	81.82	100	100	5	11	10	2	87.50125	100	"Constitutive"	"plasmid"	"intragenic"
"ST4-74.fa"	1000302	1000303	"ST4-74.fa_1000302_+"	"intergenic"	"+"	1000299	1000304	"SL1344_0900"	"ycaJ"	"++"	"SL1344_0901"	"serS"	1000100	1000358	"Right"	75	100	93.75	100	4	9	64	9	92.3076923076923	94.5205479452055	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	1001876	1001877	"ST4-74.fa_1001876_+"	"intergenic"	"+"	1001873	1001878	"SL1344_0901"	"serS"	"++"	"SL1344_0902"	"dmsA"	1001651	1001887	"Right"	75	91.67	87.88	100	4	12	66	5	87.5025	88.7335211267606	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	1002026	1002027	"ST4-74.fa_1002026_+"	"CDS"	"+"	1002023	1002028	"SL1344_0902"	"dmsA"	"+"	"SL1344_0902"	"dmsA"	1001887	1004332	"Right"	100	100	98.41	100	5	11	63	5	100	98.5269117647059	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1003357	1003358	"ST4-74.fa_1003357_-"	"CDS"	"-"	1003356	1003361	"SL1344_0902"	"dmsA"	"+"	"SL1344_0902"	"dmsA"	1001887	1004332	"Right"	75	83.33	88.52	100	4	6	61	10	79.998	90.1369014084507	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1005044	1005045	"ST4-74.fa_1005044_-"	"CDS"	"-"	1005043	1005048	"SL1344_0904"	"dmsC"	"+"	"SL1344_0904"	"dmsC"	1004961	1005825	"Right"	100	100	96.83	91.67	4	8	63	12	100	96.0044	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1005310	1005311	"ST4-74.fa_1005310_-"	"CDS"	"-"	1005309	1005314	"SL1344_0904"	"dmsC"	"+"	"SL1344_0904"	"dmsC"	1004961	1005825	"Right"	100	66.67	90.16	100	4	6	61	12	80.002	91.7775342465753	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1005614	1005615	"ST4-74.fa_1005614_-"	"CDS"	"-"	1005613	1005618	"SL1344_0904"	"dmsC"	"+"	"SL1344_0904"	"dmsC"	1004961	1005825	"Right"	100	100	96.72	100	4	4	61	10	100	97.1819718309859	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1005729	1005730	"ST4-74.fa_1005729_-"	"CDS"	"-"	1005728	1005733	"SL1344_0904"	"dmsC"	"+"	"SL1344_0904"	"dmsC"	1004961	1005825	"Right"	100	100	88.89	100	3	6	63	10	100	90.4119178082192	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1006230	1006231	"ST4-74.fa_1006230_-"	"CDS"	"-"	1006229	1006234	"SL1344_0905"	"ycaD"	"+"	"SL1344_0905"	"ycaD"	1006174	1007323	"Right"	100	100	96.72	100	3	6	61	7	100	97.0576470588235	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1007046	1007047	"ST4-74.fa_1007046_-"	"CDS"	"-"	1007045	1007050	"SL1344_0905"	"ycaD"	"+"	"SL1344_0905"	"ycaD"	1006174	1007323	"Right"	100	88.89	92.73	88.89	2	9	55	9	90.91	92.19	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1007329	1007330	"ST4-74.fa_1007329_-"	"intergenic"	"-"	1007328	1007333	"SL1344_0905"	"ycaD"	"++"	"SL1344_0906"	"ycaM"	1007323	1007540	"Right"	100	80	94.23	77.78	3	5	52	9	87.5	91.8029508196721	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	1008192	1008193	"ST4-74.fa_1008192_+"	"CDS"	"+"	1008189	1008194	"SL1344_0906"	"ycaM"	"+"	"SL1344_0906"	"ycaM"	1007540	1008962	"Right"	100	50	83.67	66.67	3	4	49	3	71.4285714285714	82.6892307692308	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1008439	1008440	"ST4-74.fa_1008439_-"	"CDS"	"-"	1008438	1008443	"SL1344_0906"	"ycaM"	"+"	"SL1344_0906"	"ycaM"	1007540	1008962	"Right"	100	90.91	93.65	100	3	11	63	9	92.8578571428571	94.44375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1009106	1009107	"ST4-74.fa_1009106_-"	"intergenic"	"-"	1009105	1009110	"SL1344_0906"	"ycaM"	"+-"	"STnc3310"	"no"	1008962	1009198	"Right"	50	90.91	92.06	100	4	11	63	7	80.0006666666667	92.854	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	1012001	1012002	"ST4-74.fa_1012001_+"	"CDS"	"+"	1011998	1012003	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	83.33	85.71	96.49	66.67	6	7	57	3	84.6115384615384	94.999	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1012415	1012416	"ST4-74.fa_1012415_+"	"CDS"	"+"	1012412	1012417	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	80	100	98.31	66.67	5	9	59	3	92.8571428571429	96.7790322580645	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1012754	1012755	"ST4-74.fa_1012754_+"	"CDS"	"+"	1012751	1012756	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	100	100	93.1	57.14	3	7	58	7	100	89.2273846153846	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1012901	1012902	"ST4-74.fa_1012901_+"	"CDS"	"+"	1012898	1012903	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	75	100	100	100	4	8	54	5	91.6666666666667	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1013209	1013210	"ST4-74.fa_1013209_+"	"CDS"	"+"	1013206	1013211	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	100	87.5	85.94	100	4	8	64	5	91.6666666666667	86.9588405797101	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1013255	1013256	"ST4-74.fa_1013255_+"	"CDS"	"+"	1013252	1013257	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	100	87.5	95.16	100	4	8	62	8	91.6666666666667	95.7131428571429	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1013336	1013337	"ST4-74.fa_1013336_+"	"CDS"	"+"	1013333	1013338	"SL1344_0910"	"pflB"	"-"	"SL1344_0910"	"pflB"	1011662	1013945	"Right"	100	100	94.92	85.71	4	7	59	7	100	93.9431818181818	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1014487	1014488	"ST4-74.fa_1014487_+"	"CDS"	"+"	1014484	1014489	"SL1344_0911"	"focA"	"-"	"SL1344_0911"	"focA"	1014004	1014862	"Right"	100	90	93.44	85.71	4	10	61	7	92.8571428571429	92.6442647058824	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1014620	1014621	"ST4-74.fa_1014620_+"	"CDS"	"+"	1014617	1014622	"SL1344_0911"	"focA"	"-"	"SL1344_0911"	"focA"	1014004	1014862	"Right"	75	91.67	83.64	80	4	12	55	10	87.5025	83.08	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1015423	1015424	"ST4-74.fa_1015423_-"	"CDS"	"-"	1015422	1015427	"SL1344_0912"	"ycaO"	"-"	"SL1344_0912"	"ycaO"	1015266	1017027	"Right"	100	100	95.59	88.89	7	7	68	9	100	94.8068831168831	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1015500	1015501	"ST4-74.fa_1015500_+"	"CDS"	"+"	1015497	1015502	"SL1344_0912"	"ycaO"	"-"	"SL1344_0912"	"ycaO"	1015266	1017027	"Right"	100	100	98.18	100	4	8	55	8	100	98.4111111111111	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1015788	1015789	"ST4-74.fa_1015788_+"	"CDS"	"+"	1015785	1015790	"SL1344_0912"	"ycaO"	"-"	"SL1344_0912"	"ycaO"	1015266	1017027	"Right"	75	100	98	100	4	9	50	6	92.3076923076923	98.2142857142857	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1016362	1016363	"ST4-74.fa_1016362_-"	"CDS"	"-"	1016361	1016366	"SL1344_0912"	"ycaO"	"-"	"SL1344_0912"	"ycaO"	1015266	1017027	"Right"	100	100	98.33	100	6	7	60	9	100	98.5478260869565	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1019319	1019320	"ST4-74.fa_1019319_-"	"CDS"	"-"	1019318	1019323	"SL1344_0915"	"aroA"	"+"	"SL1344_0915"	"aroA"	1019200	1020484	"Right"	100	80	89.23	81.82	5	10	65	11	86.6666666666667	88.1575	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1019460	1019461	"ST4-74.fa_1019460_-"	"CDS"	"-"	1019459	1019464	"SL1344_0915"	"aroA"	"+"	"SL1344_0915"	"aroA"	1019200	1020484	"Right"	100	100	96.88	91.67	5	13	64	12	100	96.0573684210526	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1019724	1019725	"ST4-74.fa_1019724_-"	"CDS"	"-"	1019723	1019728	"SL1344_0915"	"aroA"	"+"	"SL1344_0915"	"aroA"	1019200	1020484	"Right"	100	100	95.08	100	5	12	61	9	100	95.7125714285714	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1021725	1021726	"ST4-74.fa_1021725_-"	"CDS"	"-"	1021724	1021729	"SL1344_0917"	"cmk"	"+"	"SL1344_0917"	"cmk"	1021560	1022244	"Right"	100	90.91	98.21	100	5	11	56	10	93.750625	98.4812121212121	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	102182	102183	"ST4-74.fa_102182_+"	"CDS"	"+"	102179	102184	"SL1344_0089"	"apaH"	"-"	"SL1344_0089"	"apaH"	101426	102275	"NSR"	100	83.33	93.44	100	13	6	61	13	94.7357894736842	94.5924324324324	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1022569	1022570	"ST4-74.fa_1022569_-"	"CDS"	"-"	1022568	1022573	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	85.71	98.25	100	4	14	57	11	88.8855555555555	98.5330882352941	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1022602	1022603	"ST4-74.fa_1022602_-"	"CDS"	"-"	1022601	1022606	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	100	98.18	100	3	12	55	9	100	98.4359375	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1022758	1022759	"ST4-74.fa_1022758_-"	"CDS"	"-"	1022757	1022762	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	100	92.86	100	4	10	56	11	100	94.0322388059702	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1022788	1022789	"ST4-74.fa_1022788_-"	"CDS"	"-"	1022787	1022792	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	100	100	100	4	11	56	8	100	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1023694	1023695	"ST4-74.fa_1023694_-"	"CDS"	"-"	1023693	1023698	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	100	98.21	100	5	9	56	10	100	98.4812121212121	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1023832	1023833	"ST4-74.fa_1023832_-"	"CDS"	"-"	1023831	1023836	"SL1344_0918"	"rpsA"	"+"	"SL1344_0918"	"rpsA"	1022357	1024031	"Right"	100	100	93.22	100	6	9	59	8	100	94.029552238806	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1024034	1024035	"ST4-74.fa_1024034_-"	"intergenic"	"-"	1024033	1024038	"SL1344_0918"	"rpsA"	"++"	"SL1344_0919"	"himD"	1024031	1024186	"Right"	100	77.78	84.78	60	6	9	46	10	86.668	80.355	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	1025107	1025108	"ST4-74.fa_1025107_+"	"CDS"	"+"	1025104	1025109	"SL1344_0920"	"rec2"	"+"	"SL1344_0920"	"rec2"	1024700	1026965	"Right"	87.5	100	89.66	100	8	14	58	8	95.4545454545455	90.9133333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1026168	1026169	"ST4-74.fa_1026168_-"	"CDS"	"-"	1026167	1026172	"SL1344_0920"	"rec2"	"+"	"SL1344_0920"	"rec2"	1024700	1026965	"Right"	83.33	81.82	98.41	85.71	6	11	63	7	82.3529411764706	97.14	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	102645	102646	"ST4-74.fa_102645_-"	"CDS"	"-"	102644	102649	"SL1344_0090"	"apaG"	"-"	"SL1344_0090"	"apaG"	102285	102663	"NSR"	100	100	91.3	90.91	4	19	46	11	100	91.2247368421053	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	102730	102731	"ST4-74.fa_102730_+"	"CDS"	"+"	102727	102732	"SL1344_0091"	"ksgA"	"-"	"SL1344_0091"	"ksgA"	102665	103487	"NSR"	92.31	100	91.53	72.73	13	7	59	11	95.0015	88.5757142857143	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1027736	1027737	"ST4-74.fa_1027736_-"	"CDS"	"-"	1027735	1027740	"SL1344_0921"	"msbA"	"+"	"SL1344_0921"	"msbA"	1027001	1028750	"Right"	100	100	91.38	84.62	3	12	58	13	100	90.1422535211268	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1028233	1028234	"ST4-74.fa_1028233_-"	"CDS"	"-"	1028232	1028237	"SL1344_0921"	"msbA"	"+"	"SL1344_0921"	"msbA"	1027001	1028750	"Right"	100	100	98.25	91.67	4	14	57	12	100	97.105652173913	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1028596	1028597	"ST4-74.fa_1028596_-"	"CDS"	"-"	1028595	1028600	"SL1344_0921"	"msbA"	"+"	"SL1344_0921"	"msbA"	1027001	1028750	"Right"	100	100	89.47	91.67	4	9	57	12	100	89.8526086956522	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1031103	1031104	"ST4-74.fa_1031103_-"	"CDS"	"-"	1031102	1031107	"SL1344_0924"	"ycaR"	"+"	"SL1344_0924"	"ycaR"	1031051	1031234	"Right"	100	100	96.72	100	3	11	61	7	100	97.0576470588235	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1032723	1032724	"ST4-74.fa_1032723_+"	"CDS"	"+"	1032720	1032725	"SL1344_0926"	"STM0989"	"+"	"SL1344_0926"	"STM0989"	1032187	1033081	"Right"	100	87.5	93.1	100	3	8	58	4	90.9090909090909	93.5451612903226	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1033662	1033663	"ST4-74.fa_1033662_+"	"CDS"	"+"	1033659	1033664	"SL1344_0927"	"ycbC"	"-"	"SL1344_0927"	"ycbC"	1033060	1033837	"Right"	100	75	96.43	83.33	3	8	56	6	81.8181818181818	95.1622580645161	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1033748	1033749	"ST4-74.fa_1033748_+"	"CDS"	"+"	1033745	1033750	"SL1344_0927"	"ycbC"	"-"	"SL1344_0927"	"ycbC"	1033060	1033837	"Right"	75	85.71	90.74	100	4	7	54	7	81.8154545454545	91.8026229508197	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1034375	1034376	"ST4-74.fa_1034375_-"	"CDS"	"-"	1034374	1034379	"SL1344_0928"	"smtA"	"+"	"SL1344_0928"	"smtA"	1033972	1034776	"Right"	100	88.89	92.31	100	6	9	52	13	93.334	93.848	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1036366	1036367	"ST4-74.fa_1036366_-"	"CDS"	"-"	1036365	1036370	"SL1344_0930"	"mukE"	"+"	"SL1344_0930"	"mukE"	1036071	1036776	"Right"	85.71	100	84.62	100	7	8	52	10	93.3313333333333	87.1006451612903	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1039651	1039652	"ST4-74.fa_1039651_-"	"CDS"	"-"	1039650	1039655	"SL1344_0931"	"mukB"	"+"	"SL1344_0931"	"mukB"	1036775	1041242	"Right"	80	87.5	100	100	5	8	57	11	84.6153846153846	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1043182	1043183	"ST4-74.fa_1043182_-"	"CDS"	"-"	1043181	1043186	"SL1344_0932"	"ycbB"	"+"	"SL1344_0932"	"ycbB"	1041586	1043428	"Right"	100	100	91.8	80	7	7	61	5	100	90.9060606060606	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1045593	1045594	"ST4-74.fa_1045593_+"	"CDS"	"+"	1045590	1045595	"SL1344_0935"	"aspC"	"-"	"SL1344_0935"	"aspC"	1044972	1046163	"Right"	100	100	97.78	90	6	13	45	10	100	96.3654545454546	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1046547	1046548	"ST4-74.fa_1046547_-"	"CDS"	"-"	1046546	1046551	"SL1344_0936"	"ompF"	"-"	"SL1344_0936"	"ompF"	1046347	1047439	"Right"	87.5	80	93.85	100	8	5	65	5	84.6153846153846	94.2892857142857	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1046955	1046956	"ST4-74.fa_1046955_+"	"CDS"	"+"	1046952	1046957	"SL1344_0936"	"ompF"	"-"	"SL1344_0936"	"ompF"	1046347	1047439	"Right"	66.67	92.31	86.27	75	3	13	51	8	87.5025	84.7418644067797	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1047949	1047950	"ST4-74.fa_1047949_+"	"sRNA"	"+"	1047946	1047951	"STnc3350"	"no"	"+"	"STnc3350"	"no"	1047935	1048028	"Right"	100	100	96.67	100	4	12	60	11	100	97.1859154929577	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1048864	1048865	"ST4-74.fa_1048864_-"	"CDS"	"-"	1048863	1048868	"SL1344_0937"	"asnCa"	"-"	"SL1344_0937"	"asnCa"	1048045	1049446	"Right"	70	50	80.36	83.33	10	6	56	6	62.5	80.6474193548387	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1049017	1049018	"ST4-74.fa_1049017_+"	"CDS"	"+"	1049014	1049019	"SL1344_0937"	"asnCa"	"-"	"SL1344_0937"	"asnCa"	1048045	1049446	"Right"	83.33	100	96.3	100	6	10	54	7	93.74875	96.7245901639344	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	104924	104925	"ST4-74.fa_104924_-"	"CDS"	"-"	104923	104928	"SL1344_0093"	"surA"	"-"	"SL1344_0093"	"surA"	104472	105759	"NSR"	100	85.71	94.34	91.67	3	14	53	12	88.2317647058823	93.8470769230769	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1049275	1049276	"ST4-74.fa_1049275_+"	"CDS"	"+"	1049272	1049277	"SL1344_0937"	"asnCa"	"-"	"SL1344_0937"	"asnCa"	1048045	1049446	"Right"	100	77.78	94.64	100	4	9	56	7	84.6169230769231	95.2355555555556	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	104930	104931	"ST4-74.fa_104930_-"	"CDS"	"-"	104929	104934	"SL1344_0093"	"surA"	"-"	"SL1344_0093"	"surA"	104472	105759	"NSR"	80	100	92.73	92.31	5	15	55	13	95	92.6497058823529	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1050833	1050834	"ST4-74.fa_1050833_+"	"CDS"	"+"	1050830	1050835	"SL1344_0939"	"dpaL"	"+"	"SL1344_0939"	"dpaL"	1050424	1051639	"Right"	100	90	92.45	100	7	10	53	5	94.1176470588235	93.1008620689655	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1050893	1050894	"ST4-74.fa_1050893_+"	"CDS"	"+"	1050890	1050895	"SL1344_0939"	"dpaL"	"+"	"SL1344_0939"	"dpaL"	1050424	1051639	"Right"	100	77.78	84.62	100	6	9	52	5	86.668	85.9691228070175	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	105101	105102	"ST4-74.fa_105101_+"	"CDS"	"+"	105098	105103	"SL1344_0093"	"surA"	"-"	"SL1344_0093"	"surA"	104472	105759	"NSR"	92.31	90	94.74	91.67	13	10	57	12	91.305652173913	94.2060869565217	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	105213	105214	"ST4-74.fa_105213_+"	"CDS"	"+"	105210	105215	"SL1344_0093"	"surA"	"-"	"SL1344_0093"	"surA"	104472	105759	"NSR"	100	100	100	100	12	13	58	12	100	100	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1052967	1052968	"ST4-74.fa_1052967_-"	"CDS"	"-"	1052966	1052971	"SL1344_0940"	"STM1003"	"+"	"SL1344_0940"	"STM1003"	1051883	1053320	"Right"	70	90	88.61	87.5	10	10	79	8	80	88.5079310344828	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1053184	1053185	"ST4-74.fa_1053184_-"	"CDS"	"-"	1053183	1053188	"SL1344_0940"	"STM1003"	"+"	"SL1344_0940"	"STM1003"	1051883	1053320	"Right"	87.5	100	92.59	100	8	11	81	10	94.7368421052632	93.4042857142857	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	105344	105345	"ST4-74.fa_105344_+"	"CDS"	"+"	105341	105346	"SL1344_0093"	"surA"	"-"	"SL1344_0093"	"surA"	104472	105759	"NSR"	83.33	92.31	81.03	85.71	12	13	58	14	87.9996	81.94	"Constitutive"	"chromosome"	"intragenic"
