"chrom"	"m_start"	"m_stop"	"pos_id"	"f_type"	"met_dir"	"site_start"	"site_stop"	"locus_tag"	"id2"	"f_dir"	"locus_tag1"	"id21"	"f_start"	"f_stop"	"domain"	"MEP-1.x"	"MEP-2.x"	"LSP-1.x"	"LSP-2.x"	"MEP-1.y"	"MEP-2.y"	"LSP-1.y"	"LSP-2.y"	"MEP_wt_mean"	"LSP_wt_mean"	"methyl_status"	"dna"	"feature"
"ST4-74.fa"	1593957	1593958	"ST4-74.fa_1593957_-"	"CDS"	"-"	1593956	1593962	"SL1344_1488"	"STM1558"	"-"	"SL1344_1488"	"STM1558"	1592912	1594988	"Ter"	54.55	23.08	57.41	33.33	11	13	54	15	37.50375	52.1752173913043	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1593960	1593961	"ST4-74.fa_1593960_+"	"CDS"	"+"	1593956	1593962	"SL1344_1488"	"STM1558"	"-"	"SL1344_1488"	"STM1558"	1592912	1594988	"Ter"	75	25	38.71	18.75	4	8	62	16	41.6666666666667	34.615641025641	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	159611	159612	"ST4-74.fa_159611_-"	"CDS"	"-"	159610	159616	"SL1344_0136"	"secA"	"+"	"SL1344_0136"	"secA"	158692	161398	"NSR"	22.22	40	20	37.5	9	15	50	8	33.3325	22.4137931034483	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	159614	159615	"ST4-74.fa_159614_+"	"CDS"	"+"	159610	159616	"SL1344_0136"	"secA"	"+"	"SL1344_0136"	"secA"	158692	161398	"NSR"	12.5	57.14	25	33.33	8	14	52	9	40.9072727272727	26.2290163934426	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	1598998	1598999	"ST4-74.fa_1598998_-"	"CDS"	"-"	1598997	1599003	"SL1344_1490"	"STM1560"	"-"	"SL1344_1490"	"STM1560"	1597569	1599354	"Ter"	40	42.86	67.35	53.85	5	7	49	13	41.6683333333333	64.5193548387097	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1599001	1599002	"ST4-74.fa_1599001_+"	"CDS"	"+"	1598997	1599003	"SL1344_1490"	"STM1560"	"-"	"SL1344_1490"	"STM1560"	1597569	1599354	"Ter"	100	100	77.19	55.56	6	10	57	9	100	74.2404545454545	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1603873	1603874	"ST4-74.fa_1603873_-"	"CDS"	"-"	1603872	1603878	"SL1344_1496"	"sfcA"	"+"	"SL1344_1496"	"sfcA"	1602663	1604361	"Ter"	50	85.71	75	46.15	4	7	48	13	72.7245454545454	68.8516393442623	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1603876	1603877	"ST4-74.fa_1603876_+"	"CDS"	"+"	1603872	1603878	"SL1344_1496"	"sfcA"	"+"	"SL1344_1496"	"sfcA"	1602663	1604361	"Ter"	50	58.33	51.72	88.89	6	12	58	9	55.5533333333333	56.7129850746269	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1617615	1617616	"ST4-74.fa_1617615_-"	"CDS"	"-"	1617614	1617620	"SL1344_1508"	"narZ"	"+"	"SL1344_1508"	"narZ"	1617539	1621280	"Ter"	66.67	55.56	40.58	41.67	3	9	69	12	58.3375	40.7414814814815	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1617618	1617619	"ST4-74.fa_1617618_+"	"CDS"	"+"	1617614	1617620	"SL1344_1508"	"narZ"	"+"	"SL1344_1508"	"narZ"	1617539	1621280	"Ter"	100	75	40.68	37.5	3	4	59	8	85.7142857142857	40.3002985074627	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1619943	1619944	"ST4-74.fa_1619943_-"	"CDS"	"-"	1619942	1619948	"SL1344_1508"	"narZ"	"+"	"SL1344_1508"	"narZ"	1617539	1621280	"Ter"	100	75	55.36	54.55	2	8	56	11	80	55.2270149253731	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1619946	1619947	"ST4-74.fa_1619946_+"	"CDS"	"+"	1619942	1619948	"SL1344_1508"	"narZ"	"+"	"SL1344_1508"	"narZ"	1617539	1621280	"Ter"	100	100	66	28.57	5	7	50	7	100	61.4033333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1635391	1635392	"ST4-74.fa_1635391_-"	"CDS"	"-"	1635390	1635396	"SL1344_1521"	"yncA"	"+"	"SL1344_1521"	"yncA"	1635197	1635713	"Ter"	33.33	33.33	21.05	20	3	9	57	5	33.33	20.9653225806452	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1635394	1635395	"ST4-74.fa_1635394_+"	"CDS"	"+"	1635390	1635396	"SL1344_1521"	"yncA"	"+"	"SL1344_1521"	"yncA"	1635197	1635713	"Ter"	28.57	10	26.67	0	7	10	60	11	17.6464705882353	22.5380281690141	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1650603	1650604	"ST4-74.fa_1650603_-"	"CDS"	"-"	1650602	1650608	"SL1344_1534"	"ydcP"	"-"	"SL1344_1534"	"ydcP"	1650488	1652453	"Ter"	100	77.78	65.45	25	1	9	55	8	80.002	60.3134920634921	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1650606	1650607	"ST4-74.fa_1650606_+"	"CDS"	"+"	1650602	1650608	"SL1344_1534"	"ydcP"	"-"	"SL1344_1534"	"ydcP"	1650488	1652453	"Ter"	100	60	55.93	75	8	10	59	4	77.7777777777778	57.1407936507936	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1656840	1656841	"ST4-74.fa_1656840_-"	"intergenic"	"-"	1656839	1656845	"SL1344_1539"	"tehA"	"-+"	"SL1344_1540"	"ydcK"	1656811	1656917	"Ter"	0	12.5	3.85	0	1	8	52	15	11.1111111111111	2.98805970149254	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	1656843	1656844	"ST4-74.fa_1656843_+"	"intergenic"	"+"	1656839	1656845	"SL1344_1539"	"tehA"	"-+"	"SL1344_1540"	"ydcK"	1656811	1656917	"Ter"	11.11	10	4.35	0	9	10	46	6	10.5257894736842	3.84807692307692	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	1667351	1667352	"ST4-74.fa_1667351_-"	"CDS"	"-"	1667350	1667356	"SL1344_1552"	"ydcG"	"-"	"SL1344_1552"	"ydcG"	1666679	1668335	"Ter"	50	50	31.03	0	2	4	58	10	50	26.4667647058824	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	1667354	1667355	"ST4-74.fa_1667354_+"	"CDS"	"+"	1667350	1667356	"SL1344_1552"	"ydcG"	"-"	"SL1344_1552"	"ydcG"	1666679	1668335	"Ter"	28.57	52.63	20.69	22.22	7	19	58	9	46.1523076923077	20.8955223880597	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	1671995	1671996	"ST4-74.fa_1671995_-"	"CDS"	"-"	1671994	1672000	"SL1344_1555"	"ydcI"	"+"	"SL1344_1555"	"ydcI"	1671747	1672671	"Ter"	40	20	26.98	12.5	5	5	63	8	30	25.3484507042254	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1671998	1671999	"ST4-74.fa_1671998_+"	"CDS"	"+"	1671994	1672000	"SL1344_1555"	"ydcI"	"+"	"SL1344_1555"	"ydcI"	1671747	1672671	"Ter"	25	20	33.33	16.67	4	15	72	6	21.0526315789474	32.0484615384615	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1674571	1674572	"ST4-74.fa_1674571_-"	"CDS"	"-"	1674570	1674576	"SL1344_1557"	"adhC"	"-"	"SL1344_1557"	"adhC"	1674525	1675644	"Ter"	50	12.5	23.53	0	2	8	51	10	20	19.6726229508197	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1674574	1674575	"ST4-74.fa_1674574_+"	"CDS"	"+"	1674570	1674576	"SL1344_1557"	"adhC"	"-"	"SL1344_1557"	"adhC"	1674525	1675644	"Ter"	33.33	27.27	14.06	15.38	3	11	64	13	28.5685714285714	14.2828571428571	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1679149	1679150	"ST4-74.fa_1679149_-"	"CDS"	"-"	1679148	1679154	"SL1344_1561"	"sseJ"	"+"	"SL1344_1561"	"sseJ"	1678145	1679372	"Ter"	0	0	8.77	0	2	9	57	9	0	7.57409090909091	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1679152	1679153	"ST4-74.fa_1679152_+"	"CDS"	"+"	1679148	1679154	"SL1344_1561"	"sseJ"	"+"	"SL1344_1561"	"sseJ"	1678145	1679372	"Ter"	0	0	9.72	0	3	10	72	12	0	8.33142857142857	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1686733	1686734	"ST4-74.fa_1686733_-"	"CDS"	"-"	1686732	1686738	"SL1344_1569"	"cybB"	"-"	"SL1344_1569"	"cybB"	1686675	1687206	"Ter"	25	33.33	17.46	0	4	9	63	16	30.7669230769231	13.9237974683544	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1686736	1686737	"ST4-74.fa_1686736_+"	"CDS"	"+"	1686732	1686738	"SL1344_1569"	"cybB"	"-"	"SL1344_1569"	"cybB"	1686675	1687206	"Ter"	0	42.86	19.23	33.33	6	7	78	9	23.0784615384615	20.6886206896552	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1693449	1693450	"ST4-74.fa_1693449_-"	"intergenic"	"-"	1693448	1693454	"SL1344_1573"	"STM1643"	"--"	"SL1344_1574"	"ydbL"	1693341	1693483	"Ter"	33.33	33.33	19.05	0	3	9	63	11	33.33	16.2182432432432	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	1693452	1693453	"ST4-74.fa_1693452_+"	"intergenic"	"+"	1693448	1693454	"SL1344_1573"	"STM1643"	"--"	"SL1344_1574"	"ydbL"	1693341	1693483	"Ter"	20	0	15.15	25	5	7	66	12	8.33333333333333	16.6653846153846	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	169503	169504	"ST4-74.fa_169503_-"	"CDS"	"-"	169502	169508	"SL1344_0146"	"ampD"	"+"	"SL1344_0146"	"ampD"	169357	169921	"NSR"	0	0	25.64	11.11	10	17	39	9	0	22.915625	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	169506	169507	"ST4-74.fa_169506_+"	"CDS"	"+"	169502	169508	"SL1344_0146"	"ampD"	"+"	"SL1344_0146"	"ampD"	169357	169921	"NSR"	9.09	11.76	12.07	0	11	17	58	10	10.7110714285714	10.295	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1705355	1705356	"ST4-74.fa_1705355_-"	"CDS"	"-"	1705354	1705360	"SL1344_1586"	"dbpA"	"-"	"SL1344_1586"	"dbpA"	1705140	1706514	"Ter"	0	14.29	9.68	16.67	4	7	62	12	9.09363636363636	10.8135135135135	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1705358	1705359	"ST4-74.fa_1705358_+"	"CDS"	"+"	1705354	1705360	"SL1344_1586"	"dbpA"	"-"	"SL1344_1586"	"dbpA"	1705140	1706514	"Ter"	0	0	7.69	0	4	13	52	7	0	6.77762711864407	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	170540	170541	"ST4-74.fa_170540_-"	"CDS"	"-"	170539	170545	"SL1344_0147"	"ampE"	"+"	"SL1344_0147"	"ampE"	169917	170772	"NSR"	42.86	53.33	48.89	50	14	15	45	10	48.2755172413793	49.0918181818182	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	170543	170544	"ST4-74.fa_170543_+"	"CDS"	"+"	170539	170545	"SL1344_0147"	"ampE"	"+"	"SL1344_0147"	"ampE"	169917	170772	"NSR"	62.5	91.67	52.63	33.33	8	12	57	9	80.002	49.9981818181818	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1709253	1709254	"ST4-74.fa_1709253_-"	"CDS"	"-"	1709252	1709258	"SL1344_1588"	"STM1657"	"-"	"SL1344_1588"	"STM1657"	1708129	1709284	"Ter"	0	14.29	22.39	0	1	7	67	10	12.50375	19.4822077922078	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1709256	1709257	"ST4-74.fa_1709256_+"	"CDS"	"+"	1709252	1709258	"SL1344_1588"	"STM1657"	"-"	"SL1344_1588"	"STM1657"	1708129	1709284	"Ter"	25	33.33	16.39	0	4	9	61	6	30.7669230769231	14.9222388059702	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1714958	1714959	"ST4-74.fa_1714958_-"	"CDS"	"-"	1714957	1714963	"SL1344_1595"	"STM1664"	"-"	"SL1344_1595"	"STM1664"	1714741	1715344	"Ter"	25	25	24.07	25	4	4	54	12	25	24.2390909090909	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1714961	1714962	"ST4-74.fa_1714961_+"	"CDS"	"+"	1714957	1714963	"SL1344_1595"	"STM1664"	"-"	"SL1344_1595"	"STM1664"	1714741	1715344	"Ter"	33.33	33.33	33.9	0	3	9	59	5	33.33	31.2515625	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1723213	1723214	"ST4-74.fa_1723213_-"	"CDS"	"-"	1723212	1723218	"SL1344_1602"	"STM1672"	"+"	"SL1344_1602"	"STM1672"	1722494	1723607	"Ter"	0	0	3.92	15.38	3	6	51	13	0	6.2478125	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1723216	1723217	"ST4-74.fa_1723216_+"	"CDS"	"+"	1723212	1723218	"SL1344_1602"	"STM1672"	"+"	"SL1344_1602"	"STM1672"	1722494	1723607	"Ter"	0	0	5.48	0	4	8	73	2	0	5.33386666666667	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1744931	1744932	"ST4-74.fa_1744931_-"	"CDS"	"-"	1744930	1744936	"SL1344_1625"	"sapD"	"+"	"SL1344_1625"	"sapD"	1744019	1745012	"Ter"	0	37.5	28.57	0	4	8	56	6	25	25.8051612903226	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1744934	1744935	"ST4-74.fa_1744934_+"	"CDS"	"+"	1744930	1744936	"SL1344_1625"	"sapD"	"+"	"SL1344_1625"	"sapD"	1744019	1745012	"Ter"	0	25	27.12	11.11	4	8	59	9	16.6666666666667	25.0010294117647	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1745683	1745684	"ST4-74.fa_1745683_-"	"CDS"	"-"	1745682	1745688	"SL1344_1626"	"sapF"	"+"	"SL1344_1626"	"sapF"	1745013	1745820	"Ter"	0	22.22	14.75	12.5	6	9	61	8	13.332	14.4891304347826	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1745686	1745687	"ST4-74.fa_1745686_+"	"CDS"	"+"	1745682	1745688	"SL1344_1626"	"sapF"	"+"	"SL1344_1626"	"sapF"	1745013	1745820	"Ter"	0	14.29	18.64	0	4	7	59	6	9.09363636363636	16.9193846153846	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1747355	1747356	"ST4-74.fa_1747355_-"	"CDS"	"-"	1747354	1747360	"SL1344_1628"	"steC"	"-"	"SL1344_1628"	"steC"	1747009	1748383	"Ter"	40	33.33	46.3	12.5	5	12	54	8	35.2917647058824	41.9387096774194	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1747358	1747359	"ST4-74.fa_1747358_+"	"CDS"	"+"	1747354	1747360	"SL1344_1628"	"steC"	"-"	"SL1344_1628"	"steC"	1747009	1748383	"Ter"	60	37.5	47.37	37.5	5	8	57	8	46.1538461538462	46.1552307692308	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1747756	1747757	"ST4-74.fa_1747756_-"	"CDS"	"-"	1747755	1747761	"SL1344_1628"	"steC"	"-"	"SL1344_1628"	"steC"	1747009	1748383	"Ter"	40	23.08	20.83	22.22	5	13	48	9	27.78	21.0494736842105	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1747759	1747760	"ST4-74.fa_1747759_+"	"CDS"	"+"	1747755	1747761	"SL1344_1628"	"steC"	"-"	"SL1344_1628"	"steC"	1747009	1748383	"Ter"	0	0	21.05	12.5	6	7	57	8	0	19.9976923076923	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	175041	175042	"ST4-74.fa_175041_-"	"intergenic"	"-"	175040	175046	"SL1344_0150"	"aroP"	"-+"	"SL1344_0151"	"pdhR"	174757	175319	"NSR"	0	0	5.88	0	12	20	51	10	0	4.91606557377049	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	175044	175045	"ST4-74.fa_175044_+"	"intergenic"	"+"	175040	175046	"SL1344_0150"	"aroP"	"-+"	"SL1344_0151"	"pdhR"	174757	175319	"NSR"	0	0	0	0	5	13	66	11	0	0	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	175051	175052	"ST4-74.fa_175051_-"	"intergenic"	"-"	175050	175056	"SL1344_0150"	"aroP"	"-+"	"SL1344_0151"	"pdhR"	174757	175319	"NSR"	0	0	0	0	12	20	50	10	0	0	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	175054	175055	"ST4-74.fa_175054_+"	"intergenic"	"+"	175050	175056	"SL1344_0150"	"aroP"	"-+"	"SL1344_0151"	"pdhR"	174757	175319	"NSR"	0	0	3.12	18.18	5	11	64	11	0	5.3288	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	1751361	1751362	"ST4-74.fa_1751361_-"	"CDS"	"-"	1751360	1751366	"SL1344_1633"	"rnb"	"+"	"SL1344_1633"	"rnb"	1751198	1753133	"Ter"	25	30	32.31	26.67	4	10	65	15	28.5714285714286	31.2525	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1751364	1751365	"ST4-74.fa_1751364_+"	"CDS"	"+"	1751360	1751366	"SL1344_1633"	"rnb"	"+"	"SL1344_1633"	"rnb"	1751198	1753133	"Ter"	100	40	39.62	0	4	5	53	6	66.6666666666667	35.5908474576271	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1765913	1765914	"ST4-74.fa_1765913_-"	"CDS"	"-"	1765912	1765918	"SL1344_1645"	"cysB"	"-"	"SL1344_1645"	"cysB"	1765259	1766234	"Ter"	0	11.11	5.88	0	3	9	51	8	8.3325	5.08271186440678	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1765916	1765917	"ST4-74.fa_1765916_+"	"CDS"	"+"	1765912	1765918	"SL1344_1645"	"cysB"	"-"	"SL1344_1645"	"cysB"	1765259	1766234	"Ter"	0	10	12.9	0	6	10	62	10	6.25	11.1083333333333	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1769645	1769646	"ST4-74.fa_1769645_-"	"CDS"	"-"	1769644	1769650	"SL1344_1647"	"yciN"	"+"	"SL1344_1647"	"yciN"	1769644	1769896	"Ter"	50	16.67	32.81	23.08	2	6	64	13	25.0025	31.1672727272727	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1769648	1769649	"ST4-74.fa_1769648_+"	"CDS"	"+"	1769644	1769650	"SL1344_1647"	"yciN"	"+"	"SL1344_1647"	"yciN"	1769644	1769896	"Ter"	0	20	12.96	14.29	6	10	54	7	12.5	13.1126229508197	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1771222	1771223	"ST4-74.fa_1771222_-"	"CDS"	"-"	1771221	1771227	"SL1344_1649"	"yciK"	"+"	"SL1344_1649"	"yciK"	1771221	1771983	"Ter"	100	37.5	33.33	37.5	1	8	54	8	44.4444444444444	33.868064516129	"MEP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	1771225	1771226	"ST4-74.fa_1771225_+"	"CDS"	"+"	1771221	1771227	"SL1344_1649"	"yciK"	"+"	"SL1344_1649"	"yciK"	1771221	1771983	"Ter"	33.33	12.5	32.14	33.33	6	8	56	3	21.4271428571429	32.2005084745763	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1773140	1773141	"ST4-74.fa_1773140_-"	"CDS"	"-"	1773139	1773145	"SL1344_1651"	"yciL"	"-"	"SL1344_1651"	"yciL"	1772656	1773532	"Ter"	33.33	42.86	45.61	20	3	7	57	5	40.001	43.5446774193548	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1773143	1773144	"ST4-74.fa_1773143_+"	"CDS"	"+"	1773139	1773145	"SL1344_1651"	"yciL"	"-"	"SL1344_1651"	"yciL"	1772656	1773532	"Ter"	33.33	42.86	47.37	33.33	3	7	57	3	40.001	46.668	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1776591	1776592	"ST4-74.fa_1776591_-"	"CDS"	"-"	1776590	1776596	"SL1344_1654"	"trpE"	"+"	"SL1344_1654"	"trpE"	1775402	1776965	"Ter"	100	12.5	62.26	33.33	3	8	53	3	36.3636363636364	60.7101785714286	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1776594	1776595	"ST4-74.fa_1776594_+"	"CDS"	"+"	1776590	1776596	"SL1344_1654"	"trpE"	"+"	"SL1344_1654"	"trpE"	1775402	1776965	"Ter"	75	50	45.28	25	4	8	53	4	58.3333333333333	43.8568421052632	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1782155	1782156	"ST4-74.fa_1782155_-"	"intergenic"	"-"	1782154	1782160	"SL1344_1658"	"trpA"	"++"	"SL1344_1659"	"yciG"	1781931	1782410	"Ter"	20	25	11.94	0	5	8	67	6	23.0769230769231	10.9586301369863	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	1782158	1782159	"ST4-74.fa_1782158_+"	"intergenic"	"+"	1782154	1782160	"SL1344_1658"	"trpA"	"++"	"SL1344_1659"	"yciG"	1781931	1782410	"Ter"	14.29	0	10.77	0	7	6	65	8	7.69461538461538	9.58972602739726	"UM"	"chromosome"	"intergenic"
"ST4-74.fa"	178254	178255	"ST4-74.fa_178254_-"	"CDS"	"-"	178253	178259	"SL1344_0152"	"aceE"	"+"	"SL1344_0152"	"aceE"	176243	178907	"NSR"	100	94.44	83.64	66.67	11	18	55	12	96.5489655172414	80.6005970149254	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	178257	178258	"ST4-74.fa_178257_+"	"CDS"	"+"	178253	178259	"SL1344_0152"	"aceE"	"+"	"SL1344_0152"	"aceE"	176243	178907	"NSR"	100	100	83.61	58.33	6	11	61	12	100	79.4543835616438	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1785739	1785740	"ST4-74.fa_1785739_-"	"CDS"	"-"	1785738	1785744	"SL1344_1664"	"STM1733"	"+"	"SL1344_1664"	"STM1733"	1785721	1786126	"Ter"	80	30	47.37	100	5	10	76	5	46.6666666666667	50.6187654320988	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1785742	1785743	"ST4-74.fa_1785742_+"	"CDS"	"+"	1785738	1785744	"SL1344_1664"	"STM1733"	"+"	"SL1344_1664"	"STM1733"	1785721	1786126	"Ter"	57.14	80	49.21	50	7	5	63	6	66.665	49.2786956521739	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1789454	1789455	"ST4-74.fa_1789454_-"	"ncRNA"	"-"	1789453	1789459	"SL1344_ncRNA_44"	"no"	"-"	"SL1344_ncRNA_44"	"no"	1789367	1789691	"Ter"	37.5	30.77	35.19	40	8	13	54	5	33.3338095238095	35.5976271186441	"LSP-specific"	"chromosome"	"intragenic"
"ST4-74.fa"	1789457	1789458	"ST4-74.fa_1789457_+"	"ncRNA"	"+"	1789453	1789459	"SL1344_ncRNA_44"	"no"	"-"	"SL1344_ncRNA_44"	"no"	1789367	1789691	"Ter"	44.44	14.29	26.15	11.11	9	7	65	9	31.249375	24.3208108108108	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	1794726	1794727	"ST4-74.fa_1794726_-"	"CDS"	"-"	1794725	1794731	"SL1344_1675"	"oppC"	"-"	"SL1344_1675"	"oppC"	1794495	1795404	"Ter"	100	58.82	70.27	33.33	1	17	74	6	61.1077777777778	67.4995	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1794729	1794730	"ST4-74.fa_1794729_+"	"CDS"	"+"	1794725	1794731	"SL1344_1675"	"oppC"	"-"	"SL1344_1675"	"oppC"	1794495	1795404	"Ter"	60	85.71	51.52	42.86	10	7	66	7	70.5864705882353	50.6895890410959	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1795300	1795301	"ST4-74.fa_1795300_-"	"CDS"	"-"	1795299	1795305	"SL1344_1675"	"oppC"	"-"	"SL1344_1675"	"oppC"	1794495	1795404	"Ter"	66.67	47.06	41.43	33.33	3	17	70	6	50.0015	40.7905263157895	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1795303	1795304	"ST4-74.fa_1795303_+"	"CDS"	"+"	1795299	1795305	"SL1344_1675"	"oppC"	"-"	"SL1344_1675"	"oppC"	1794495	1795404	"Ter"	62.5	60	46.55	28.57	8	5	58	7	61.5384615384615	44.6136923076923	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1816598	1816599	"ST4-74.fa_1816598_-"	"CDS"	"-"	1816597	1816603	"SL1344_1692"	"narG"	"-"	"SL1344_1692"	"narG"	1815265	1819009	"Ter"	66.67	80	62.71	66.67	6	5	59	6	72.7290909090909	63.0755384615385	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1816601	1816602	"ST4-74.fa_1816601_+"	"CDS"	"+"	1816597	1816603	"SL1344_1692"	"narG"	"-"	"SL1344_1692"	"narG"	1815265	1819009	"Ter"	66.67	80	54.55	50	3	10	66	6	76.9238461538462	54.1708333333333	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	182497	182498	"ST4-74.fa_182497_-"	"intergenic"	"-"	182496	182502	"SL1344_0154"	"lpdA"	"++"	"SL1344_0155"	"STM0155"	182435	182723	"NSR"	69.23	56.25	74.51	33.33	13	16	51	12	62.0686206896552	66.6661904761905	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	182500	182501	"ST4-74.fa_182500_+"	"intergenic"	"+"	182496	182502	"SL1344_0154"	"lpdA"	"++"	"SL1344_0155"	"STM0155"	182435	182723	"NSR"	83.33	76.92	63.16	58.33	6	13	57	12	78.9442105263158	62.32	"Constitutive"	"chromosome"	"intergenic"
"ST4-74.fa"	183187	183188	"ST4-74.fa_183187_-"	"CDS"	"-"	183186	183192	"SL1344_0156"	"STM0156"	"-"	"SL1344_0156"	"STM0156"	183045	183837	"NSR"	16.67	18.75	12.73	0	12	16	55	10	17.8585714285714	10.7715384615385	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	183190	183191	"ST4-74.fa_183190_+"	"CDS"	"+"	183186	183192	"SL1344_0156"	"STM0156"	"-"	"SL1344_0156"	"STM0156"	183045	183837	"NSR"	16.67	20	14.52	28.57	6	15	62	7	19.0485714285714	15.9453623188406	"UM"	"chromosome"	"intragenic"
"ST4-74.fa"	183427	183428	"ST4-74.fa_183427_-"	"CDS"	"-"	183426	183432	"SL1344_0156"	"STM0156"	"-"	"SL1344_0156"	"STM0156"	183045	183837	"NSR"	91.67	94.44	78.95	54.55	12	18	57	11	93.332	75.0029411764706	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	183430	183431	"ST4-74.fa_183430_+"	"CDS"	"+"	183426	183432	"SL1344_0156"	"STM0156"	"-"	"SL1344_0156"	"STM0156"	183045	183837	"NSR"	87.5	86.67	78.46	63.64	8	15	65	11	86.9586956521739	76.315	"Constitutive"	"chromosome"	"intragenic"
"ST4-74.fa"	1848090	1848091	"ST4-74.fa_1848090_-"	"CDS"	"-"	1848089	1848095	"SL1344_1720"	"appC"	"+"	"SL1344_1720"	"appC"	1847245	1848790	"Ter"	33.33	42.86	24.59	25	3	7	61	4	40.001	24.6152307692308	"MEP-specific"	"chromosome"	"intragenic"
