,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SL1344_2540,117.663228988707,-3.52539349492015,0.422127246498216,-8.35149477832878,6.74044261941769E-17,2.85447532140492E-16
SL1344_tRNA_63,67074.6876897216,3.89417680130083,0.46635559252418,8.35023073321228,6.81297422530243E-17,2.88276478784664E-16
SL1344_1968,690.297878701208,2.20770288162213,0.264539286293689,8.34546321097715,7.09352997735254E-17,2.99895372403871E-16
SL1344_0634,300.043185521206,-1.98343868241853,0.237759749180177,-8.34219706766036,7.29227941153778E-17,3.08039107635992E-16
SL1344_1491,63.6980663884385,3.94226771003816,0.472878295746018,8.33674910754529,7.63608472756581E-17,3.22291461949527E-16
SL1344_ncRNA_72,664.785553885549,-2.50489881477558,0.300975955500166,-8.32258779812794,8.60633286912205E-17,3.62633673907479E-16
STnc1400,664.785553885549,-2.50489881477558,0.300975955500166,-8.32258779812794,8.60633286912205E-17,3.62633673907479E-16
SL1344_0758,605.666407717466,-2.3859626542623,0.286852643580897,-8.31772935566281,8.96644694608086E-17,3.77491168081446E-16
SL1344_0928,158.061169559377,-2.80056043180082,0.337050740771761,-8.30901728739194,9.64978647747947E-17,4.05920365954843E-16
SL1344_1200,142.264948833469,5.44291545409232,0.655429149341241,8.304353658306,1.00364283993398E-16,4.2183184024293E-16
SL1344_4066,127.186888243957,-2.7259241841283,0.32829544948544,-8.30326520943507,1.01288431545369E-16,4.25360683726838E-16
SL1344_2149,98.4012925253529,2.88302554774811,0.347262999499828,8.30213858631817,1.02253828412459E-16,4.2905672288831E-16
SL1344_1259,225.742573732232,2.24538549841983,0.27057915067537,8.29844240701958,1.05485217781354E-16,4.42246775548328E-16
SL1344_0759,389.216316241414,-2.85115079806742,0.343621834497554,-8.29735049356334,1.06458946326712E-16,4.45738140045372E-16
SL1344_2697,575.933402141887,-2.39450906903075,0.288588597209803,-8.29731005376471,1.06495178758604E-16,4.45738140045372E-16
SL1344_3438,153.461922727604,3.77921414723431,0.455545042636303,8.29602738153723,1.07650732162415E-16,4.50200194105659E-16
SL1344_0203,393.418134795209,-2.17538448777515,0.262341302804872,-8.29219213488923,1.11180146677713E-16,4.6457418433187E-16
SL1344_1172,541.259630494418,-2.20454583621931,0.265954034030462,-8.28919871155932,1.14013930023867E-16,4.7601998502081E-16
SL1344_1774,1069.21882230522,-2.02777380570388,0.244827499628445,-8.28245931842326,1.20657182823173E-16,5.03338546254879E-16
SL1344_0391,99.8280999063781,-3.58331480769766,0.432660779479068,-8.28204213936849,1.2108072897354E-16,5.04686949018954E-16
STnc3310,379.476488768655,2.03556976783524,0.24581427448409,8.28092580102377,1.22221328667604E-16,5.09019457389666E-16
SL1344_tRNA_85,40502.5498340904,2.99640024065686,0.361858912149381,8.28057604788216,1.225808577412E-16,5.10094537052089E-16
SL1344_2709,120.268545774211,-2.8148441869607,0.339938195096657,-8.28045870561953,1.22701713293968E-16,5.10175470728888E-16
SL1344_1075,213.315709965329,-2.19108411928882,0.264674035801569,-8.27842486571488,1.24815210731132E-16,5.18534537727766E-16
SL1344_1596,195.717730144967,3.89590455244264,0.470655311678534,8.27761730457982,1.25664321031078E-16,5.21631352398807E-16
SL1344_tRNA_54,4853.25140094599,2.49079954996616,0.300939541822894,8.27674400937323,1.26588957842417E-16,5.2503631237032E-16
SL1344_3285,296.366543577268,-2.30058342885986,0.278010205151603,-8.27517618500844,1.28265818003438E-16,5.31552990424463E-16
SL1344_1479,172.899100199093,2.34207417001666,0.283062214841984,8.27406148617926,1.29471342040867E-16,5.36107260746999E-16
SL1344_3237,444.711943751923,-1.94523408582325,0.235177787627837,-8.271334233748,1.3246811391619E-16,5.48065033809501E-16
SL1344_0130,857.311088492794,-1.75981103800077,0.212939418525904,-8.26437420644449,1.40429456790129E-16,5.80526373961493E-16
SL1344_2944,286.761805245093,-2.18756399544379,0.264980247283239,-8.25557383190716,1.51174137915042E-16,6.24431106609671E-16
SL1344_2108,149.150809881926,2.48728328122379,0.301760521202404,8.24257351926915,1.68545487857687E-16,6.95613084013146E-16
SL1344_1988,276.069422222531,2.11770268363513,0.256972574105188,8.24096770252331,1.7082334086271E-16,7.04436252360898E-16
SL1344_3292,862.218272519404,-1.9642143755526,0.238361463605487,-8.24048630110605,1.71512103286534E-16,7.06697290445989E-16
SL1344_tRNA_8,72093.952107208,2.96896664617377,0.360753456924139,8.22990490926355,1.87362117379792E-16,7.71373823680631E-16
STnc3720,145.96523228995,3.39830090096192,0.413149544944849,8.22535312586526,1.94616618377986E-16,8.00585614930212E-16
SL1344_3818,204.362517737492,-2.44204262758501,0.297123236162874,-8.21895540423622,2.05283355096071E-16,8.43774966902232E-16
SL1344_1393A,90.7939323361338,-3.76261734049847,0.457832747899416,-8.21832286519859,2.06368765532183E-16,8.47543885218297E-16
SL1344_2443,138.813249824857,2.44906871425048,0.298065377701282,8.2165487757686,2.09443305631337E-16,8.59469225637241E-16
SL1344_0626,284.501594955802,-2.01284720118287,0.245014691166292,-8.21521024556337,2.11792856264683E-16,8.68402493779642E-16
SL1344_1401,242.42330351656,2.56058544420562,0.312010608810903,8.2067255788648,2.27302280489714E-16,9.31235971615433E-16
MicC,189.304127705214,2.85839041677674,0.348413789032734,8.20401059531027,2.32497602396508E-16,9.50971900534009E-16
SL1344_ncRNA_42,189.304127705214,2.85839041677674,0.348413789032734,8.20401059531027,2.32497602396508E-16,9.50971900534009E-16
SL1344_0178,105.251775220823,3.50642195004068,0.427412833987508,8.20382934533773,2.32848575936331E-16,9.51133335799946E-16
SL1344_0017,74.6508789454326,4.09671424855186,0.49936818978037,8.20379498012011,2.32915179826184E-16,9.51133335799946E-16
SL1344_0630,89.2737895712092,-3.98135454471293,0.485393886102622,-8.20231704334073,2.35797438235808E-16,9.62122393969465E-16
SL1344_0223,362.238698669981,-1.97923326881509,0.241314094459363,-8.20189667432953,2.3662364081112E-16,9.64711132026535E-16
SL1344_4088,1626.89199635143,-5.0593600345071,0.617034710339082,-8.19947395135487,2.41441229585573E-16,9.83555324732806E-16
SL1344_1329,100.498141055213,3.58546914622561,0.437611692897922,8.19326632358054,2.54230779272038E-16,1.03481800203691E-15
SL1344_1376,1687.7604059078,1.51989473388655,0.185545598714282,8.19148901627681,2.58013968136814E-16,1.04936804664213E-15
SL1344_2973,276.878192629614,-2.07798374677103,0.253913888985737,-8.18381284722773,2.75001062142354E-16,1.11755278161404E-15
SL1344_3918,175.897982099139,3.47102181862323,0.42436239303224,8.17938129206357,2.85304980727017E-16,1.15849020019179E-15
SL1344_1410,412.757029340727,-1.87061572528418,0.228738634108301,-8.17796142123721,2.88686157806504E-16,1.17127424187461E-15
SL1344_2332,471.411344580519,-3.55979393565348,0.43543254976829,-8.17530507893308,2.95118179176623E-16,1.1964057690875E-15
SL1344_4230,661.852288326386,-2.06180375281219,0.252221841453441,-8.17456466470523,2.96936040993761E-16,1.20280613706893E-15
SL1344_1646,741.448929780745,-1.96288751809275,0.240195197284485,-8.17205148264445,3.03189092774533E-16,1.22714748652347E-15
SL1344_3372,463.83716820705,2.05598737300097,0.251616075224276,8.17112885640706,3.05517101682058E-16,1.23557599562897E-15
SL1344_4190,482.500782147584,-1.84547400070076,0.226081449869417,-8.16287228238626,3.271503679793E-16,1.32200281229226E-15
SL1344_0419,312.858773086976,-2.03363757855738,0.249206702983245,-8.16044494073704,3.33792693898993E-16,1.34776167175428E-15
SL1344_0769,208.718634172869,2.164779540007,0.265388423384834,8.15702325066343,3.43382307604495E-16,1.38536999964572E-15
SL1344_1188,206.920477433982,2.44169090841285,0.299387383398207,8.15562393010137,3.47381809946238E-16,1.40038292134577E-15
SL1344_0318,247.091709806132,-2.5148984002371,0.308444726936153,-8.15348158231824,3.53594130853597E-16,1.4242850859283E-15
SL1344_2854,2738.01812963033,2.67395645751569,0.328016601724283,8.15189366470939,3.58269264056106E-16,1.44113910466117E-15
SL1344_tRNA_14,30777.1771148776,3.50860199884275,0.430404768079668,8.15186600858776,3.58351226382651E-16,1.44113910466117E-15
SL1344_tRNA_74,228854.434910462,3.13345231842202,0.384508157912894,8.14924795206,3.66194422689046E-16,1.47150490459153E-15
SL1344_1612,1217.00971641294,-2.03262717393877,0.249573119814461,-8.14441545407563,3.8111854373283E-16,1.53025330687939E-15
SL1344_0648,170.285460280546,2.30345632107943,0.283177947571854,8.13430685839314,4.14301916749259E-16,1.66110115736064E-15
SL1344_3173,363.941374395366,-2.48187546999032,0.30511282003389,-8.13428773564691,4.14367313155955E-16,1.66110115736064E-15
SL1344_4157,598.527148010159,-1.9144838614778,0.235520134436707,-8.12874816862969,4.33746362373886E-16,1.73740282571897E-15
SL1344_4469,124.917236098569,2.75004140921891,0.338349181532885,8.1278204863978,4.37077847850822E-16,1.74935453662489E-15
SL1344_0202,257.808982684647,2.22915190761173,0.274326823876261,8.1258984306151,4.44060774076198E-16,1.77589010681824E-15
SL1344_4124,368.270251628448,1.83714027977265,0.226146208263913,8.12368376138637,4.52243179848488E-16,1.80717667817136E-15
SL1344_4416,187.50195887767,2.43788568683527,0.300583649756357,8.11050663870552,5.04091337220592E-16,2.01276469647365E-15
SL1344_3559,389.105793950596,-1.87568059546142,0.231455759198873,-8.10384067328302,5.32508330634576E-16,2.12454354593382E-15
SL1344_0013,1044.95264183805,-2.33859539788423,0.288679514792571,-8.10100917470576,5.45051395574032E-16,2.17286336856811E-15
SL1344_1347,64.1432131314641,4.76757172267949,0.58876541352496,8.09757437030118,5.60658296310851E-16,2.23331107580356E-15
STnc480,458.553201400369,3.42522816249184,0.423124560097288,8.09508235991852,5.72256207528278E-16,2.27770647157814E-15
SL1344_4116,537.668202128314,2.04793242050516,0.253113922700998,8.09095129438758,5.92005261556695E-16,2.35444938410414E-15
SL1344_1767,3371.60531366422,-1.4991351374005,0.185461131489214,-8.08328475817421,6.30451800653642E-16,2.50537362487241E-15
SL1344_2477,414.678534950949,1.68734564015383,0.208857809619897,8.0789205020614,6.5342604940178E-16,2.59462230034756E-15
SL1344_4506,205.783841126317,-2.37462848244723,0.294010006007055,-8.07669274490694,6.65469412456403E-16,2.64036010573199E-15
SL1344_4357,131.165772604607,2.7705987290853,0.343685034953764,8.06144710216443,7.53965191764807E-16,2.98912441274133E-15
SL1344_0159,1401.71543056504,-1.94102312773093,0.240817578451023,-8.06013888278378,7.6207816757533E-16,3.018909654387E-15
SL1344_1887,432.761928663625,-2.13395614386207,0.26484145193531,-8.05748544371865,7.78798635931121E-16,3.08271906952751E-15
SL1344_3755,82.7049847374371,-4.06187033794125,0.504368435493099,-8.0533793395896,8.05387941669117E-16,3.18546126929035E-15
SL1344_3672,161.554436085006,-3.49380325292538,0.434082642935525,-8.04870526335311,8.36744818897905E-16,3.30688388364129E-15
SL1344_3198,778.870800492004,1.91291414935906,0.237952917421975,8.03904474079965,9.05415199345818E-16,3.57546614435542E-15
SL1344_1688,233.962092236639,2.53167436977234,0.315367643615971,8.02769219043664,9.93232995422849E-16,3.91918054899793E-15
SL1344_1628,93.4503338285671,3.47725290977175,0.433995301735484,8.01219021465606,1.12683403059028E-15,4.4428699121471E-15
SL1344_0440,1264.11841399388,2.3114459057981,0.288570685138839,8.00998169542414,1.14725517903909E-15,4.51984401389635E-15
SL1344_0303,155.535375637804,2.35102961413858,0.293619647857572,8.00705821729958,1.17484882772425E-15,4.62493306125249E-15
SL1344_4311,122.246471157148,2.60289467839554,0.325133541951782,8.00561720814875,1.18868951190653E-15,4.67575991743685E-15
SL1344_2945,157.902281424131,-2.57623582164235,0.321982079878321,-8.00117765130259,1.2323483691667E-15,4.84370675412319E-15
SL1344_2910,193.25463688949,-3.22086550579421,0.402604300933321,-8.00007724290964,1.24341185172154E-15,4.88337628884548E-15
SL1344_2631,365.029535970917,-1.89538043657325,0.237057120954256,-7.99545876936132,1.29092273049362E-15,5.06601580118049E-15
SL1344_2139,1081.99103482291,1.89412971038758,0.237079960143722,7.98941297796459,1.35582792114418E-15,5.3165785434734E-15
SL1344_4117,172.626911850275,2.71127335349993,0.339878232262558,7.97719034682237,1.49701870206025E-15,5.86565505456784E-15
SL1344_0094,1167.7379074432,-1.64923027834451,0.206778800217478,-7.97581897472055,1.5137367428098E-15,5.92654439928103E-15
SL1344_tRNA_7,71552.0196915602,2.85603435654331,0.358158431193008,7.97422064595825,1.53345371461647E-15,5.99907125834795E-15
STnc4010,136.454817039345,2.82964288535967,0.355194721243572,7.96645534441732,1.63290456382734E-15,6.3831723858705E-15
SL1344_2509,216.707933941706,2.59323222374069,0.32565492026307,7.96312925855944,1.67742070358657E-15,6.55209903706833E-15
SL1344_1808,264.144328352663,-2.17630515369769,0.273446288312407,-7.95880305097178,1.73711484843527E-15,6.7800037257392E-15
SL1344_3474,82.252144951812,-3.34351973368933,0.420605258986369,-7.94930558345132,1.87559876609678E-15,7.31483518777744E-15
SL1344_0824,254.46000391891,-2.22429703857777,0.279882109712122,-7.94726408510218,1.90675654565182E-15,7.43059038046035E-15
SL1344_3437,115.000133357697,2.5879204179735,0.32564333294145,7.94710088057846,1.90926929945754E-15,7.4346237194821E-15
SL1344_3821,115.575109810232,-2.97180894834887,0.373986007640825,-7.94631052401025,1.92148411760869E-15,7.47640107941942E-15
STnc950,128.964900867398,2.90351714875009,0.365494097823005,7.94408765023657,1.95625236076886E-15,7.6058003300063E-15
SL1344_1527,288.538154101061,-2.2484011761158,0.283057419972086,-7.94326881216373,1.96921544870041E-15,7.65028797097432E-15
SL1344_4407,725.431540054141,-1.66913844382639,0.210388056606431,-7.93361786191511,2.12852366463847E-15,8.26281061481184E-15
SL1344_0315,553.239714052979,-1.84137282989234,0.232177178254666,-7.93089503341542,2.17572061237089E-15,8.43951457273551E-15
SL1344_2175,77.5871196599999,3.10942973036925,0.392414526055118,7.92383952150768,2.30286794056868E-15,8.92583097765873E-15
SL1344_1916,383.561092315636,3.24966178225113,0.410243041745029,7.92130871599484,2.3502360321815E-15,9.10241530246739E-15
SL1344_3005,111.136724366118,3.06558137787183,0.387610305572811,7.90892639797465,2.59618040070264E-15,1.00472181507192E-14
SL1344_1218,413.741304969395,2.68630992272952,0.33969026605424,7.90811569001682,2.61313919920766E-15,1.0105075565883E-14
SL1344_3820,102.265985340079,-3.10169115298869,0.392568904634059,-7.90101079421965,2.76650691756154E-15,1.06899357160154E-14
SL1344_1356,190.721284498561,3.71179367356477,0.470624745062197,7.8869496610813,3.09662244169489E-15,1.19563373017398E-14
SL1344_2979,283.383133987677,-1.89814422847211,0.24089615833346,-7.87951224130609,3.28661498678992E-15,1.26801840479602E-14
SL1344_4225,85.2177628800441,2.82802343017126,0.358976444084188,7.87801951012704,3.32610794167373E-15,1.28227195820387E-14
SL1344_2381,539.385051323966,-2.21467665623371,0.28119012444554,-7.87608263483893,3.37804869883916E-15,1.30129885175037E-14
SL1344_tRNA_5,267851.024553107,3.33154950496768,0.423032967248964,7.87538977548997,3.39682222353103E-15,1.30752965620387E-14
SL1344_3200,161.414688569619,-2.24078929381028,0.284548174924025,-7.8749030613483,3.41007148459934E-15,1.31162611919108E-14
SL1344_0750,249.302185413366,-2.1489658373047,0.27291747173685,-7.87405006952708,3.43341434054737E-15,1.31959568734101E-14
SL1344_tRNA_58,23945.3510199255,2.17718367854762,0.276908318933285,7.86247118517292,3.76628225205718E-15,1.44642488626715E-14
SL1344_1747,894.085756890483,3.02313159437797,0.384712987849322,7.85814799567417,3.89854525524389E-15,1.49607789314508E-14
SL1344_3803,359.299183567983,-2.18101942441626,0.277681457998407,-7.85439344829707,4.01711408309344E-15,1.5404040359789E-14
SL1344_1779,114.571468649754,-2.65247980513602,0.337861630813794,-7.85078731416497,4.13433570943076E-15,1.58414645499971E-14
SL1344_2334,467.46135224967,-1.8309753681825,0.233224955700856,-7.85068374299957,4.13775168999157E-15,1.58424876349677E-14
SL1344_0128,507.395261941925,-3.19183345177611,0.406575172373435,-7.85053704372397,4.14259487609823E-15,1.58489694461218E-14
SL1344_0190,356.714186065958,-1.81940691806179,0.231843563062303,-7.8475627877271,4.24200053219893E-15,1.62169488430797E-14
SL1344_4105,159.597052057214,2.13952625986014,0.272658737376039,7.84690151670952,4.26441862638427E-15,1.62902734315408E-14
SL1344_1866,85.4038973691267,2.74342113599095,0.349676292191426,7.84560233923179,4.30880293501451E-15,1.64473350273581E-14
SL1344_4023,173.531958755031,2.34439274843034,0.298873593201896,7.84409463316702,4.36088164481199E-15,1.66335068650865E-14
SL1344_2888,358.853157258174,-1.90396073300634,0.242738012102346,-7.84368594154741,4.3751049758883E-15,1.66751160103743E-14
SL1344_0639,174.307103672022,2.11260910062108,0.269454777102013,7.8403104348054,4.49433939099203E-15,1.71165946071771E-14
SL1344_1914,73.2273081591538,3.89647303919572,0.497017852738796,7.83970438430808,4.51608334863039E-15,1.71863958600299E-14
SL1344_0993,66.6754398705594,3.39543025874936,0.43344636455477,7.83356497230538,4.7422760623596E-15,1.80335531895171E-14
SL1344_3075,179.7623893745,-2.12948946400613,0.271886453070297,-7.83227498081907,4.79120197495343E-15,1.82058437583011E-14
SL1344_3192,214.556833125478,2.70756018140861,0.345775411974956,7.83040114374793,4.86315792911448E-15,1.84653188991509E-14
SL1344_0925,176.285918676998,-2.62755352767847,0.335564400289221,-7.83025113931572,4.86896392362535E-15,1.84734219455197E-14
SL1344_4455,206.102981588198,-2.85771118717871,0.36508656557437,-7.82748930430467,4.97708968934005E-15,1.88694334793292E-14
SL1344_1414,249.992019725091,2.80568514095999,0.358713229429974,7.82152680964253,5.21864537845189E-15,1.97703350143008E-14
SL1344_0109,226.523633677562,1.87094226986399,0.239438627438056,7.81386984164872,5.54583648422541E-15,2.09805030767977E-14
RydC,8724.2177404918,2.62949309372177,0.33652076581163,7.81376176706329,5.55059622246426E-15,2.09805030767977E-14
SL1344_ncRNA_41,8724.2177404918,2.62949309372177,0.33652076581163,7.81376176706329,5.55059622246426E-15,2.09805030767977E-14
SL1344_1735,425.485329649015,-2.24229804926391,0.287207471117788,-7.80724136644867,5.84532625449276E-15,2.20779552450098E-14
STnc3140,280.902022855026,3.41805101781968,0.437954772315325,7.80457534404648,5.97022305379095E-15,2.25327773320497E-14
SL1344_1598,56.4669108045105,4.5167087342725,0.579101205120156,7.79951534263402,6.2145384276257E-15,2.34372884777998E-14
SL1344_1878,248.382959248303,-2.89126935202006,0.371010498520085,-7.79295832207709,6.54582178626749E-15,2.46681868215069E-14
SL1344_0331,128.891910009659,2.85919657319728,0.367089320715575,7.78883070644439,6.76321519725471E-15,2.54683650130153E-14
IsrJ,1372.09859753907,2.85449198998381,0.36655236468135,7.78740574342021,6.8399030415487E-15,2.57186488804421E-14
SL1344_ncRNA_68,1372.09859753907,2.85449198998381,0.36655236468135,7.78740574342021,6.8399030415487E-15,2.57186488804421E-14
SL1344_2662,315.59187281349,2.33202100516787,0.29975223461736,7.77982859125221,7.26228790587326E-15,2.72864603842034E-14
SL1344_3380,316.045341004493,2.02739432777282,0.260632307989738,7.77875292365,7.32429489219444E-15,2.74989011959927E-14
SL1344_0197,132.332265252782,2.71154562640476,0.348729131185447,7.77550650038128,7.51461201389779E-15,2.8192403461536E-14
SL1344_3739,69.1719391443675,3.13292140230326,0.403110632477044,7.77186496682564,7.73388727401799E-15,2.89934328432075E-14
SL1344_1072,107.964701671799,-2.7945966395881,0.359648769600367,-7.77034950708543,7.82698555623073E-15,2.93205989079648E-14
SL1344_0459,551.457761321929,3.07017404392858,0.395313325184508,7.76643196253405,8.07279110128368E-15,3.0218907760832E-14
SL1344_ncRNA_17,3757.16758602581,3.71689306792294,0.478674775277919,7.76496540007754,8.16675151379019E-15,3.05252056953035E-14
STnc490,3757.16758602581,3.71689306792294,0.478674775277919,7.76496540007754,8.16675151379019E-15,3.05252056953035E-14
SL1344_1990,155.089115908693,2.58847544056578,0.333615528169943,7.75885779287593,8.56976756412835E-15,3.20077955568892E-14
SL1344_2047,513.218832731272,2.88298699367356,0.372581237049569,7.73787487664066,1.0109226037456E-14,3.77296114202087E-14
SL1344_3130,145.289993764971,-3.12213555376817,0.403537888601354,-7.73690808709281,1.01863642994309E-14,3.7989324529605E-14
SL1344_1380,156.727921264064,-2.45368880418639,0.317177602393442,-7.73600905508682,1.02586159209426E-14,3.82304419987128E-14
STnc3050,119.042762262006,2.9830389787323,0.385814894614849,7.73178801640152,1.06046428683902E-14,3.94907167067885E-14
STnc4140,380.544896030693,2.71992930031375,0.351971130166582,7.72770567582189,1.09502156164686E-14,4.07474369574359E-14
SL1344_2849,791.880598248037,-2.17477170868401,0.281435197659199,-7.72743326624528,1.09736656449647E-14,4.08045172652013E-14
SL1344_1515,107.779762143546,-2.69403334977645,0.348746098350048,-7.72491323206824,1.1192955961622E-14,4.15891886579913E-14
SL1344_0662,439.85057656292,2.39004999946017,0.30943437744647,7.72393170785827,1.1279528923707E-14,4.18799335905311E-14
SL1344_1704,197.679684295632,-2.72592552751342,0.353505425686221,-7.71112783409727,1.24710665799916E-14,4.626986428019E-14
SL1344_1860,412.835352696326,-2.25198305955605,0.292122394721204,-7.70903943090463,1.26768245560372E-14,4.69986030518963E-14
SL1344_1842,225.572205171541,1.94790087895571,0.25268242616478,7.70888940921214,1.26917332346921E-14,4.70192267332372E-14
SL1344_3077,96.5235521501531,-3.42264594418675,0.444247724091189,-7.70436348590995,1.31497065318288E-14,4.86800394125317E-14
SL1344_2524,202.035814033307,-2.28432550707062,0.296524249527985,-7.70367182686364,1.32211123981985E-14,4.89083944671593E-14
SL1344_0549,272.891650842691,-4.9687626957031,0.64508392714337,-7.70250580836251,1.3342355136297E-14,4.93206382738503E-14
SL1344_3500,633.428099706665,2.11933773826776,0.275155334995159,7.70233198751188,1.33605224961946E-14,4.93515335377054E-14
SL1344_2233,160.289163403367,-2.13010433092241,0.276760644759348,-7.69655791478082,1.39780461681169E-14,5.1594681050474E-14
STnc1500,175.07338378983,2.10299698138851,0.273491697302421,7.68943628684661,1.47784706078443E-14,5.45091536862644E-14
SL1344_3690,494.608614497093,-3.13987403929738,0.408426995814146,-7.68772405222247,1.4977541090204E-14,5.52029371610375E-14
SL1344_1162,118.449854817753,-2.51387134141331,0.327173404603455,-7.68360540937063,1.54672585501866E-14,5.69600700695427E-14
SL1344_1707,644.937015087266,-1.68173437845837,0.218875358763179,-7.68352539985093,1.54769262144832E-14,5.69600700695427E-14
SL1344_2906,307.676339937478,-2.12318923593862,0.276405334046037,-7.68143365708345,1.57317946175939E-14,5.78557446791776E-14
SL1344_4212,125.314820471304,3.0386997534206,0.395875030751628,7.67590658004163,1.64252802593251E-14,6.03620051020195E-14
SL1344_1580,239.307471812566,2.51049407615698,0.327799906543351,7.65861742497164,1.87945351066443E-14,6.90184716215527E-14
SL1344_3076,153.137266062184,-2.53160406543461,0.330685220465768,-7.65563112215555,1.92365159289229E-14,7.05900157829404E-14
SL1344_2504,344.065503806216,-1.86787568223212,0.243992485121683,-7.65546398406729,1.92615527105313E-14,7.06303729494772E-14
SL1344_3131,492.235746821229,2.12059043966678,0.277036587394658,7.65455010693533,1.93990166284888E-14,7.10826312148048E-14
SL1344_3183,5001.22959415486,-3.82187993568111,0.499305404488031,-7.65439328580856,1.94227022264606E-14,7.11176236545294E-14
SL1344_3661,141.453967152419,-2.34433597094812,0.306331877945398,-7.65292853839385,1.96453097696982E-14,7.18804025100738E-14
SL1344_3170,228.743173188021,2.76220808463391,0.361219761865927,7.6468908300182,2.05896984829194E-14,7.52810850781739E-14
SL1344_3790,396.408901725109,2.43635592527846,0.318811818692876,7.64198747482914,2.13893990027238E-14,7.8148196356357E-14
SL1344_1157,248.465199272034,-1.95673390546335,0.256087468582803,-7.64088112664001,2.15740178758797E-14,7.87655180940138E-14
SL1344_1764,82.7872935407449,-3.02244725268677,0.395928642203007,-7.6338181442732,2.27901331654706E-14,8.31451486261656E-14
STnc4080,75.9954546126742,4.39829846530377,0.576313891650904,7.63177589334943,2.31541690407933E-14,8.44120466987182E-14
SL1344_0796,72.3637483476441,-3.28892205126785,0.431025653010011,-7.63045546894969,2.33925760010464E-14,8.52194423325594E-14
SL1344_2101,89.0861313900056,2.79320235918094,0.366271984619477,7.62603332079252,2.42087282794502E-14,8.81288798653503E-14
SL1344_0735,170.536221361602,2.21569012430882,0.290966295354582,7.61493739887878,2.6381930173696E-14,9.59707091134235E-14
SL1344_4457,280.978912986248,-2.00007111812177,0.26273106208679,-7.61261764115685,2.68599520528825E-14,9.76390309089969E-14
SL1344_1495,1073.00415144359,4.86251123596485,0.638757329501215,7.61245470132113,2.68938467092873E-14,9.76916554472378E-14
SL1344_2190,330.750193812739,-1.88132645797077,0.247282573884375,-7.60800257138395,2.78364304062088E-14,1.01042627253706E-13
SL1344_3606,54.1783305348604,3.2708355310122,0.430064531051028,7.60545289103161,2.83907908276394E-14,1.02980583023687E-13
SL1344_2099,233.334238767539,-2.28203271198824,0.300467662324297,-7.59493615497707,3.07944226174743E-14,1.11618688896623E-13
SL1344_0734,181.152279027096,1.97976493491023,0.260945529616616,7.58688963868791,3.27675947080113E-14,1.18685218845216E-13
SL1344_0594,205.884970522234,2.31986874903097,0.305806344522143,7.58607135066482,3.29750887392584E-14,1.19350842767776E-13
SL1344_3769,101.632676222227,-2.56989022114441,0.338812774437179,-7.58498620783527,3.32522434864743E-14,1.20267460086594E-13
SraG,1166.97784604263,-1.73758162075492,0.229247719228277,-7.57949360021636,3.46906312965634E-14,1.25379716992105E-13
SL1344_ncRNA_25,169.064577639378,3.21768076079606,0.424535419138891,7.57929872452729,3.47427731848155E-14,1.25388014270306E-13
STnc150,169.064577639378,3.21768076079606,0.424535419138891,7.57929872452729,3.47427731848155E-14,1.25388014270306E-13
STnc3210,56.5584348050725,4.31271179080207,0.569324034487609,7.57514443366773,3.58728308274309E-14,1.29373628596993E-13
SL1344_4415,93.2586824778292,2.59352020729758,0.342611010266727,7.56986824585262,3.73602950633993E-14,1.34641579128912E-13
SL1344_3148,739.467890177059,-1.48661818572846,0.196472651238405,-7.5665400571429,3.83296028569619E-14,1.38035957031765E-13
SL1344_2352,144.93155295663,-2.30104533480817,0.304258005094531,-7.56280951126741,3.94455066362021E-14,1.41953035684358E-13
SL1344_0210,710.086109432857,1.56095338426402,0.206405446864488,7.56255906991075,3.95215541144131E-14,1.42125045567986E-13
SL1344_ncRNA_101,19746.076681488,2.27416478916177,0.300825482206176,7.55974783945707,4.03851500805313E-14,1.45055964743057E-13
CsrC,19746.0103932265,2.27416478944357,0.300826646794886,7.55971857437939,4.03942370512867E-14,1.45055964743057E-13
SL1344_1221,987.545817387136,-1.59771350782691,0.211448074214962,-7.55605608496886,4.15474752023181E-14,1.4909083291217E-13
SL1344_3286,360.420422351545,-1.73617691358009,0.230012482241772,-7.54818563174824,4.41363550822666E-14,1.58267998873046E-13
SL1344_4322,153.390112522895,2.14901963510222,0.285496021645643,7.52731902432453,5.17927196289235E-14,1.85590578670309E-13
SL1344_1100,293.838969969588,-2.4377052128215,0.323922643126897,-7.52557829637899,5.2487489545065E-14,1.87946305979517E-13
FnrS,731.957650877688,2.5167760314387,0.334534355869429,7.52322141891165,5.34428024556594E-14,1.91095052703925E-13
SL1344_ncRNA_43,731.957650877688,2.5167760314387,0.334534355869429,7.52322141891165,5.34428024556594E-14,1.91095052703925E-13
STnc3640,98.7551511308928,2.618897773735,0.348384925815198,7.51725341619458,5.59389264245711E-14,1.99878365654842E-13
SL1344_3692,78.9043296114741,-3.58565988260842,0.477078199744291,-7.51587451392728,5.65317579438881E-14,2.01853281913201E-13
SL1344_tRNA_9,22730.6895049419,2.69846876662763,0.359188119585609,7.51268936662163,5.79248631372152E-14,2.0668084144917E-13
SL1344_3514,102.143532586459,2.3795005811037,0.316767561293768,7.51181898608919,5.8311381979387E-14,2.07912517886815E-13
